Country,total,gold,TlLower,TlUpper,GLower,GUpper
GUI,0,0,-0,0,-0,0
GUM,-0,-0,-0,0,-0,0
GUY,0,-0,-0,0,-0,0
HAI,0,0,-0,0,-0,0
HON,0,-0,-0,1,-0,0
IRQ,-0,-0,-0,0,-0,-0
ISV,-0,-0,-0,0,-0,0
IVB,-0,-0,-0,0,-0,-0
JOR,0,0,-0,0,-0,0
KIR,-0,-0,-0,0,-0,-0
KSA,0,0,0,1,-0,0
LAO,-0,-0,-0,0,-0,0
LBA,0,0,-0,0,-0,0
LBN,-0,-0,-0,0,-0,-0
LBR,-0,-0,-0,0,-0,-0
LCA,0,0,0,1,-0,0
LES,-0,-0,-0,0,-0,-0
LIB,-0,-0,-0,0,-0,-0
LIE,-0,-0,-0,0,-0,-0
LUX,0,0,-0,1,-0,0
MAD,0,0,-0,0,-0,0
MAL,-0,-0,-0,0,-0,-0
MAW,-0,-0,-0,0,-0,0
MDV,-0,-0,-0,0,-0,0
MHL,-0,-0,-0,0,-0,0
MKD,0,0,0,1,-0,0
MLI,-0,-0,-0,0,-0,0
MLT,0,-0,-0,0,-0,0
MNE,0,0,-0,1,-0,0
MON,0,-0,-0,0,-0,0
MOZ,0,0,0,1,-0,0
MRI,0,0,0,1,-0,0
MTN,-0,-0,-0,0,-0,-0
MYA,0,-0,-0,0,-0,0
NAM,0,-0,-0,1,-0,0
NBO,-0,-0,-0,0,-0,-0
NCA,0,0,-0,0,-0,0
NEP,0,0,-0,0,-0,0
NFL,-0,-0,-0,0,-0,-0
NIG,0,0,-0,1,-0,0
NRU,-0,-0,-0,0,-0,-0
OMA,0,-0,-0,0,-0,0
PAK,0,0,-0,1,-0,0
PAN,0,0,-0,0,-0,0
PLE,0,0,-0,0,-0,0
PLW,-0,-0,-0,0,-0,0
PNG,0,0,-0,0,-0,0
RHO,-0,-0,-0,0,-0,-0
ROT,0,-0,-0,0,-0,0
RWA,-0,-0,-0,0,-0,0
SAA,-0,-0,-0,0,-0,-0
SAM,0,-0,-0,0,-0,0
SEN,0,-0,-0,0,-0,0
SKN,-0,-0,-0,0,-0,-0
SLE,-0,-0,-0,0,-0,0
SOL,-0,-0,-0,0,-0,-0
SOM,-0,-0,-0,0,-0,-0
SRI,0,0,-0,0,-0,0
SSD,-0,-0,-0,0,-0,-0
STP,-0,-0,-0,0,-0,-0
SUD,0,0,-0,0,-0,0
SUR,0,-0,-0,0,-0,0
SWZ,-0,-0,-0,0,-0,-0
SYR,0,-0,-0,0,-0,0
TAN,-0,-0,-0,0,-0,0
TGA,0,-0,-0,0,-0,-0
TKM,0,0,-0,1,0,1
TLS,-0,-0,-0,0,-0,-0
TOG,-0,-0,-0,0,-0,0
TUV,-0,-0,-0,0,-0,-0
UAR,-0,-0,-0,0,-0,-0
UNK,-0,-0,-0,0,-0,-0
URS,-0,-0,-0,0,-0,-0
VAN,0,-0,-0,0,-0,0
VIN,-0,-0,-0,0,-0,0
VNM,-0,-0,-0,0,-0,-0
WIF,-0,-0,-0,0,-0,-0
YAR,-0,-0,-0,0,-0,-0
YEM,0,-0,-0,0,-0,0
YMD,-0,-0,-0,0,-0,-0
YUG,-0,-0,-0,0,-0,-0
ZAM,0,0,0,1,-0,0
CPV,-1,-0,-1,-1,-1,-0
ISL,-1,-0,-2,-1,-0,-0
IRL,-1,-1,-2,1,-1,0
PAR,-1,-1,-1,0,-1,-0
PHI,-1,-1,-2,-0,-1,-0
VIE,-2,-0,-3,-1,-1,0
CHI,-2,-1,-3,-0,-2,-0
TUR,-2,-1,-5,0,-2,0
NOR,-3,-0,-6,-1,-1,1
ESP,-3,-3,-9,3,-6,-0
BUL,-4,-2,-7,-2,-3,-1
EGY,-5,-1,-8,-3,-2,0
UZB,-5,-2,-7,-3,-3,-1
BEL,-6,-1,-9,-4,-2,0
BRA,-8,-0,-13,-2,-2,2
TPE,-8,-2,-12,-4,-4,-1
SUI,-8,-3,-12,-5,-4,-2
ISR,-10,-2,-12,-7,-3,-1
UKR,-10,-5,-15,-5,-7,-3
ROC,-32,-8,-40,-25,-11,-5
