sport,country,country_str,person_str,final
"Art Competitions",BOH,0,0,0
"Art Competitions",BOL,0,0,0
"Art Competitions",BRA,0,0,0
"Art Competitions",BUL,0,0,0
"Art Competitions",CAN,0,0,0
"Art Competitions",CHN,0,0,0
"Art Competitions",COL,0,0,0
"Art Competitions",CUB,0,0,0
"Art Competitions",DEN,0,0,0
"Art Competitions",EGY,0,0,0
"Art Competitions",ESA,0,0,0
"Art Competitions",ESP,0,0,0
"Art Competitions",FIN,0,0,0
"Art Competitions",FRA,0,0,0
"Art Competitions",GBR,0,0,0
"Art Competitions",GER,0,0,0
"Art Competitions",GRE,0,0,0
"Art Competitions",GUA,0,0,0
"Art Competitions",HAI,0,0,0
"Art Competitions",HUN,0,0,0
"Art Competitions",IND,0,0,0
"Art Competitions",IRL,0,0,0
"Art Competitions",ISL,0,0,0
"Art Competitions",ITA,0,0,0
"Art Competitions",JPN,0,0,0
"Art Competitions",LAT,0,0,0
"Art Competitions",LUX,0,0,0
"Art Competitions",MEX,0,0,0
"Art Competitions",MON,0,0,0
"Art Competitions",NED,0,0,0
"Art Competitions",NOR,0,0,0
"Art Competitions",PER,0,0,0
"Art Competitions",PHI,0,0,0
"Art Competitions",POL,0,0,0
"Art Competitions",POR,0,0,0
"Art Competitions",ROU,0,0,0
"Art Competitions",RSA,0,0,0
"Art Competitions",RUS,0,0,0
"Art Competitions",SUI,0,0,0
"Art Competitions",SWE,0,0,0
"Art Competitions",TCH,0,0,0
"Art Competitions",TUR,0,0,0
"Art Competitions",UNK,0,0,0
"Art Competitions",URU,0,0,0
"Art Competitions",USA,0,0,0
"Art Competitions",VEN,0,0,0
"Art Competitions",YUG,0,0,0
"Artistic Gymnastics",USA,0,0.882352941176471,0.291058823529412
"Artistic Gymnastics",CHN,0,1,0.1865
"Artistic Gymnastics",JPN,0,0.941176470588237,0.175529411764706
"Artistic Gymnastics",ITA,0,0.882352941176471,0.164558823529412
"Artistic Gymnastics",GBR,0,0.823529411764706,0.153588235294118
"Artistic Gymnastics",NED,0,0.764705882352941,0.142617647058823
"Artistic Gymnastics",ROC,0,0.647058823529412,0.120676470588235
"Artistic Gymnastics",CAN,0,0.588235294117647,0.109705882352941
"Artistic Gymnastics",ESP,0,0.588235294117647,0.109705882352941
"Artistic Gymnastics",GER,0,0.588235294117647,0.109705882352941
"Artistic Gymnastics",KOR,0,0.588235294117647,0.109705882352941
"Artistic Gymnastics",SUI,0,0.588235294117647,0.109705882352941
"Artistic Gymnastics",BRA,0,0.529411764705882,0.098735294117647
"Artistic Gymnastics",FRA,0,0.529411764705882,0.098735294117647
"Artistic Gymnastics",ROU,0,0.470588235294119,0.0877647058823532
"Artistic Gymnastics",UKR,0,0.470588235294119,0.0877647058823532
"Artistic Gymnastics",AUS,0,0.411764705882353,0.0767941176470588
"Artistic Gymnastics",BEL,0,0.352941176470588,0.0658235294117647
"Artistic Gymnastics",TUR,0,0.294117647058823,0.0548529411764705
"Artistic Gymnastics",HUN,0,0.23529411764706,0.0438823529411767
"Artistic Gymnastics",TPE,0,0.23529411764706,0.0438823529411767
"Artistic Gymnastics",EGY,0,0.176470588235294,0.0329117647058823
"Artistic Gymnastics",MEX,0,0.176470588235294,0.0329117647058823
"Artistic Gymnastics",PHI,0,0.176470588235294,0.0329117647058823
"Artistic Gymnastics",UZB,0,0.176470588235294,0.0329117647058823
"Artistic Gymnastics",BUL,0,0.11764705882353,0.0219411764705883
"Artistic Gymnastics",CRO,0,0.11764705882353,0.0219411764705883
"Artistic Gymnastics",CZE,0,0.11764705882353,0.0219411764705883
"Artistic Gymnastics",ISR,0,0.11764705882353,0.0219411764705883
"Artistic Gymnastics",ARM,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",AUT,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",AZE,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",CHI,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",COL,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",IRL,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",KAZ,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",MAS,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",NOR,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",NZL,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",RSA,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",SWE,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",VIE,0,0.0588235294117649,0.0109705882352942
"Artistic Gymnastics",ALB,0,0,0
"Artistic Gymnastics",ALG,0,0,0
"Artistic Gymnastics",ARG,0,0,0
"Artistic Gymnastics",BLR,0,0,0
"Artistic Gymnastics",CAY,0,0,0
"Artistic Gymnastics",CRC,0,0,0
"Artistic Gymnastics",CUB,0,0,0
"Artistic Gymnastics",CYP,0,0,0
"Artistic Gymnastics",DOM,0,0,0
"Artistic Gymnastics",GRE,0,0,0
"Artistic Gymnastics",HAI,0,0,0
"Artistic Gymnastics",HKG,0,0,0
"Artistic Gymnastics",INA,0,0,0
"Artistic Gymnastics",IND,0,0,0
"Artistic Gymnastics",IRI,0,0,0
"Artistic Gymnastics",JAM,0,0,0
"Artistic Gymnastics",JOR,0,0,0
"Artistic Gymnastics",LTU,0,0,0
"Artistic Gymnastics",NGR,0,0,0
"Artistic Gymnastics",PAN,0,0,0
"Artistic Gymnastics",PER,0,0,0
"Artistic Gymnastics",POL,0,0,0
"Artistic Gymnastics",POR,0,0,0
"Artistic Gymnastics",PRK,0,0,0
"Artistic Gymnastics",SGP,0,0,0
"Artistic Gymnastics",SLO,0,0,0
"Artistic Gymnastics",SRI,0,0,0
"Artistic Gymnastics",SVK,0,0,0
"Artistic Gymnastics",SYR,0,0,0
"Artistic Swimming",USA,0,0.571428571428571,0.233071428571428
"Artistic Swimming",AUS,0,1,0.1865
"Artistic Swimming",CAN,0,1,0.1865
"Artistic Swimming",EGY,0,1,0.1865
"Artistic Swimming",ITA,0,0.928571428571428,0.173178571428571
"Artistic Swimming",CHN,0,0.857142857142857,0.159857142857143
"Artistic Swimming",JPN,0,0.857142857142857,0.159857142857143
"Artistic Swimming",ESP,0,0.642857142857142,0.119892857142857
"Artistic Swimming",FRA,0,0.499999999999999,0.0932499999999998
"Artistic Swimming",GRE,0,0.499999999999999,0.0932499999999998
"Artistic Swimming",MEX,0,0.499999999999999,0.0932499999999998
"Artistic Swimming",ROC,0,0.428571428571429,0.0799285714285715
"Artistic Swimming",UKR,0,0.428571428571429,0.0799285714285715
"Artistic Swimming",AUT,0,0.0714285714285708,0.0133214285714285
"Artistic Swimming",ISR,0,0.0714285714285708,0.0133214285714285
"Artistic Swimming",BLR,0,0,0
"Artistic Swimming",COL,0,0,0
"Artistic Swimming",GBR,0,0,0
"Artistic Swimming",KAZ,0,0,0
"Artistic Swimming",KOR,0,0,0
"Artistic Swimming",LIE,0,0,0
"Artistic Swimming",NED,0,0,0
"Artistic Swimming",NZL,0,0,0
"Artistic Swimming",RSA,0,0,0
"Athletics",USA,1,1,1
"Athletics",KEN,0.424254376235685,0.344339622641509,0.355682096096557
"Athletics",JAM,0.328833705140691,0.452830188679245,0.310361585620334
"Athletics",GBR,0.276387500673097,0.547169811320755,0.291925382773738
"Athletics",GER,0.172527750181297,0.641509433962264,0.238168073808513
"Athletics",AUS,0.176939997248534,0.495283018867925,0.213928061128611
"Athletics",ETH,0.214959019838478,0.25,0.194301846629034
"Athletics",FRA,0.107402263942361,0.580188679245283,0.181990544007647
"Athletics",CHN,0.141344804125336,0.391509433962264,0.170120389868068
"Athletics",ITA,0.0880480314642519,0.528301886792453,0.159017299502734
"Athletics",POL,0.094104642051003,0.452830188679245,0.149102719277718
"Athletics",CAN,0.0950387384103257,0.415094339622642,0.142706707627516
"Athletics",ESP,0.0725166388459128,0.438679245283018,0.131632610132425
"Athletics",UKR,0.119400543075738,0.259433962264152,0.130412607055296
"Athletics",JPN,0.0507942144899379,0.49056603773585,0.126386191392323
"Athletics",NED,0.0873901193794388,0.316037735849057,0.118978049749524
"Athletics",CUB,0.133891749484361,0.127358490566038,0.115735990386322
"Athletics",RSA,0.0995094802958949,0.25,0.11498801296328
"Athletics",BRA,0.0554116987487544,0.358490566037736,0.104926327606432
"Athletics",BLR,0.0977064038319529,0.136792452830189,0.0926360918853819
"Athletics",CZE,0.0667428260460079,0.231132075471698,0.0889584535690791
"Athletics",NGR,0.0583811961901588,0.193396226415095,0.0761762780090543
"Athletics",GRE,0.0710615925835079,0.117924528301887,0.0708122386331719
"Athletics",BEL,0.032534564190705,0.25,0.0689762455990143
"Athletics",TTO,0.0592682744458509,0.150943396226415,0.068868247940526
"Athletics",MAR,0.0660803638592169,0.0990566037735848,0.0638712665750556
"Athletics",NZL,0.056866405396232,0.113207547169811,0.0601804280543811
"Athletics",NOR,0.044574877950435,0.136792452830189,0.0561347336047791
"Athletics",POR,0.0406005618004525,0.150943396226415,0.0560435293531373
"Athletics",ROU,0.0603607479320648,0.0660377358490566,0.0537838715651776
"Athletics",COL,0.0278402589175337,0.174528301886792,0.0516757861782324
"Athletics",MEX,0.0366778592172542,0.141509433962264,0.0515891987162159
"Athletics",BAH,0.041692536978419,0.117924528301887,0.0506356974324758
"Athletics",UGA,0.032973548789949,0.136792452830189,0.0481646204715252
"Athletics",IND,0.0102127455297308,0.216981132075471,0.0474831373110004
"Athletics",TUR,0.0283291855238967,0.136792452830189,0.0449739429077473
"Athletics",SUI,0,0.231132075471698,0.0431061320754717
"Athletics",SWE,0.0174560573544932,0.165094339622641,0.0427824057421594
"Athletics",IRL,0.00833545222985247,0.193396226415095,0.0417948519083239
"Athletics",HUN,0.0247755232533358,0.127358490566038,0.0407731429656078
"Athletics",ALG,0.0435254204833748,0.0566037735849057,0.0404585676456634
"Athletics",FIN,0.017515388074001,0.150943396226415,0.0401840150030651
"Athletics",BRN,0.0339568005895078,0.0849056603773585,0.0391632276653692
"Athletics",DEN,0.0311967041240007,0.0754716981132075,0.0355076074313017
"Athletics",ECU,0.0189379946519143,0.113207547169811,0.0341236098730349
"Athletics",BOT,0.0249447477606735,0.089622641509434,0.0338516643530921
"Athletics",LTU,0.0248493978565103,0.0754716981132075,0.0311470080255358
"Athletics",DOM,0.028501350207327,0.0613207547169812,0.0310167483471506
"Athletics",LAT,0.0254677250680093,0.0660377358490566,0.0298123648575714
"Athletics",CRO,0.0213724108435427,0.0518867924528301,0.0243597330419667
"Athletics",QAT,0.020729198817562,0.0518867924528301,0.0239178463801179
"Athletics",AUT,0.0205083582131737,0.0518867924528301,0.0237661288849031
"Athletics",SLO,0.0230677506480983,0.0424528301886792,0.0237649975254322
"Athletics",GRN,0.0281680227254426,0.0188679245283019,0.0228702995369074
"Athletics",NAM,0.0268957300578977,0.0141509433962264,0.0211165174931719
"Athletics",KAZ,0.011954978530643,0.0613207547169812,0.0196493910052687
"Athletics",PUR,0.0124514313782275,0.0471698113207547,0.017351303168163
"Athletics",ZAM,0.0152266597605126,0.0330188679245284,0.0166187341233967
"Athletics",ERI,0.00583339378192552,0.0613207547169812,0.0154438622828998
"Athletics",EST,0.0119731849244926,0.0377358490566038,0.015263313892183
"Athletics",ROC,0.00995030040540179,0.0424528301886792,0.0147533092086997
"Athletics",GUA,0.0083007452809426,0.0471698113207547,0.0144997818193283
"Athletics",KOR,0.00863637108291572,0.0330188679245284,0.0120912058018876
"Athletics",VEN,0.00860507995267005,0.0330188679245284,0.0120697087954089
"Athletics",BUL,0.0089136231605842,0.0283018867924528,0.0114019609981138
"Athletics",BDI,0.00860490270762672,0.0283018867924528,0.011189870046932
"Athletics",SRB,0.00551851162622296,0.0377358490566038,0.0108289533362718
"Athletics",GHA,0,0.0566037735849057,0.0105566037735849
"Athletics",SVK,0.000293537852458669,0.0518867924528301,0.00987854729709192
"Athletics",EOR,0,0.0518867924528301,0.00967688679245281
"Athletics",SRI,0.00833545222985247,0.0188679245283019,0.00924532360643695
"Athletics",TUN,0.0083007452809426,0.0188679245283019,0.00922147993253587
"Athletics",ISR,0,0.0471698113207547,0.00879716981132075
"Athletics",PER,0,0.0471698113207547,0.00879716981132075
"Athletics",LCA,0.0102286772183534,0.00943396226415094,0.00878653521127294
"Athletics",KSA,0.00833545222985247,0.0141509433962264,0.00836560662530487
"Athletics",IRI,0.0083007452809426,0.0141509433962264,0.00834176295140379
"Athletics",BAR,0.00555696815323496,0.0235849056603773,0.00821622202693278
"Athletics",ARG,0,0.0424528301886792,0.00791745283018867
"Athletics",CHI,0,0.0424528301886792,0.00791745283018867
"Athletics",UZB,0,0.0424528301886792,0.00791745283018867
"Athletics",TPE,0,0.0377358490566038,0.00703773584905661
"Athletics",SUD,0.00838218216526859,0.00471698113207547,0.0066382761286716
"Athletics",CIV,0,0.0330188679245284,0.00615801886792455
"Athletics",LBR,0,0.0330188679245284,0.00615801886792455
"Athletics",BUR,0.00641532526137748,0.00471698113207547,0.0052870454356984
"Athletics",EGY,0,0.0283018867924528,0.00527830188679245
"Athletics",MDA,0,0.0283018867924528,0.00527830188679245
"Athletics",MOZ,0.0060663011749013,0.00471698113207547,0.00504726588828927
"Athletics",ISL,0.00555696815323496,0.00471698113207547,0.00469735410240449
"Athletics",DJI,0,0.0235849056603773,0.00439858490566037
"Athletics",GEO,0,0.0235849056603773,0.00439858490566037
"Athletics",PAN,0.000297240502314489,0.0188679245283019,0.00372307214961836
"Athletics",CYP,0,0.0188679245283019,0.0035188679245283
"Athletics",GAM,0,0.0188679245283019,0.0035188679245283
"Athletics",LUX,0,0.0188679245283019,0.0035188679245283
"Athletics",TAN,0,0.0188679245283019,0.0035188679245283
"Athletics",ZIM,0,0.0188679245283019,0.0035188679245283
"Athletics",BOL,0,0.0141509433962264,0.00263915094339622
"Athletics",GEQ,0,0.0141509433962264,0.00263915094339622
"Athletics",IVB,0,0.0141509433962264,0.00263915094339622
"Athletics",LES,0,0.0141509433962264,0.00263915094339622
"Athletics",MGL,0,0.0141509433962264,0.00263915094339622
"Athletics",PAR,0,0.0141509433962264,0.00263915094339622
"Athletics",PHI,0,0.0141509433962264,0.00263915094339622
"Athletics",RWA,0,0.0141509433962264,0.00263915094339622
"Athletics",SKN,0,0.0141509433962264,0.00263915094339622
"Athletics",URU,0,0.0141509433962264,0.00263915094339622
"Athletics",PAK,0.000343244201958171,0.00943396226415094,0.00199524272900941
"Athletics",ALB,0,0.00943396226415094,0.00175943396226415
"Athletics",BEN,0,0.00943396226415094,0.00175943396226415
"Athletics",CAY,0,0.00943396226415094,0.00175943396226415
"Athletics",COM,0,0.00943396226415094,0.00175943396226415
"Athletics",CRC,0,0.00943396226415094,0.00175943396226415
"Athletics",GUY,0,0.00943396226415094,0.00175943396226415
"Athletics",HAI,0,0.00943396226415094,0.00175943396226415
"Athletics",HKG,0,0.00943396226415094,0.00175943396226415
"Athletics",KGZ,0,0.00943396226415094,0.00175943396226415
"Athletics",KUW,0,0.00943396226415094,0.00175943396226415
"Athletics",MAD,0,0.00943396226415094,0.00175943396226415
"Athletics",MAS,0,0.00943396226415094,0.00175943396226415
"Athletics",MNE,0,0.00943396226415094,0.00175943396226415
"Athletics",MRI,0,0.00943396226415094,0.00175943396226415
"Athletics",MTN,0,0.00943396226415094,0.00175943396226415
"Athletics",NIG,0,0.00943396226415094,0.00175943396226415
"Athletics",OMA,0,0.00943396226415094,0.00175943396226415
"Athletics",PLE,0,0.00943396226415094,0.00175943396226415
"Athletics",SEN,0,0.00943396226415094,0.00175943396226415
"Athletics",THA,0,0.00943396226415094,0.00175943396226415
"Athletics",TUV,0,0.00943396226415094,0.00175943396226415
"Athletics",CMR,0.000614272773071311,0.00471698113207547,0.00130172237623207
"Athletics",DMA,0.000343244201958171,0.00471698113207547,0.00111552574787734
"Athletics",SYR,0.000327135268292264,0.00471698113207547,0.00110445891044886
"Athletics",TJK,0.000293537852458669,0.00471698113207547,0.00108137748577118
"Athletics",AFG,0,0.00471698113207547,0.000879716981132075
"Athletics",AND,0,0.00471698113207547,0.000879716981132075
"Athletics",ANG,0,0.00471698113207547,0.000879716981132075
"Athletics",ANT,0,0.00471698113207547,0.000879716981132075
"Athletics",ARM,0,0.00471698113207547,0.000879716981132075
"Athletics",ASA,0,0.00471698113207547,0.000879716981132075
"Athletics",AZE,0,0.00471698113207547,0.000879716981132075
"Athletics",BAN,0,0.00471698113207547,0.000879716981132075
"Athletics",BIH,0,0.00471698113207547,0.000879716981132075
"Athletics",BIZ,0,0.00471698113207547,0.000879716981132075
"Athletics",BRU,0,0.00471698113207547,0.000879716981132075
"Athletics",CAF,0,0.00471698113207547,0.000879716981132075
"Athletics",CAM,0,0.00471698113207547,0.000879716981132075
"Athletics",CGO,0,0.00471698113207547,0.000879716981132075
"Athletics",CHA,0,0.00471698113207547,0.000879716981132075
"Athletics",COD,0,0.00471698113207547,0.000879716981132075
"Athletics",CPV,0,0.00471698113207547,0.000879716981132075
"Athletics",FIJ,0,0.00471698113207547,0.000879716981132075
"Athletics",GAB,0,0.00471698113207547,0.000879716981132075
"Athletics",GUI,0,0.00471698113207547,0.000879716981132075
"Athletics",GUM,0,0.00471698113207547,0.000879716981132075
"Athletics",HON,0,0.00471698113207547,0.000879716981132075
"Athletics",INA,0,0.00471698113207547,0.000879716981132075
"Athletics",ISV,0,0.00471698113207547,0.000879716981132075
"Athletics",JOR,0,0.00471698113207547,0.000879716981132075
"Athletics",KIR,0,0.00471698113207547,0.000879716981132075
"Athletics",KOS,0,0.00471698113207547,0.000879716981132075
"Athletics",LBA,0,0.00471698113207547,0.000879716981132075
"Athletics",MDV,0,0.00471698113207547,0.000879716981132075
"Athletics",MKD,0,0.00471698113207547,0.000879716981132075
"Athletics",MLI,0,0.00471698113207547,0.000879716981132075
"Athletics",MLT,0,0.00471698113207547,0.000879716981132075
"Athletics",MON,0,0.00471698113207547,0.000879716981132075
"Athletics",NCA,0,0.00471698113207547,0.000879716981132075
"Athletics",NEP,0,0.00471698113207547,0.000879716981132075
"Athletics",NRU,0,0.00471698113207547,0.000879716981132075
"Athletics",PLW,0,0.00471698113207547,0.000879716981132075
"Athletics",PNG,0,0.00471698113207547,0.000879716981132075
"Athletics",SEY,0,0.00471698113207547,0.000879716981132075
"Athletics",SGP,0,0.00471698113207547,0.000879716981132075
"Athletics",SLE,0,0.00471698113207547,0.000879716981132075
"Athletics",SSD,0,0.00471698113207547,0.000879716981132075
"Athletics",STP,0,0.00471698113207547,0.000879716981132075
"Athletics",TGA,0,0.00471698113207547,0.000879716981132075
"Athletics",TKM,0,0.00471698113207547,0.000879716981132075
"Athletics",TLS,0,0.00471698113207547,0.000879716981132075
"Athletics",TOG,0,0.00471698113207547,0.000879716981132075
"Athletics",UAE,0,0.00471698113207547,0.000879716981132075
"Athletics",VIE,0,0.00471698113207547,0.000879716981132075
"Athletics",VIN,0,0.00471698113207547,0.000879716981132075
"Athletics",YEM,0,0.00471698113207547,0.000879716981132075
"Athletics",AHO,0,0,0
"Athletics",ANZ,0,0,0
"Athletics",ARU,0,0,0
"Athletics",BER,0,0,0
"Athletics",BHU,0,0,0
"Athletics",BOH,0,0,0
"Athletics",COK,0,0,0
"Athletics",CRT,0,0,0
"Athletics",ESA,0,0,0
"Athletics",EUN,0,0,0
"Athletics",FRG,0,0,0
"Athletics",FSM,0,0,0
"Athletics",GBS,0,0,0
"Athletics",GDR,0,0,0
"Athletics",IOA,0,0,0
"Athletics",IRQ,0,0,0
"Athletics",LAO,0,0,0
"Athletics",LBN,0,0,0
"Athletics",LIB,0,0,0
"Athletics",LIE,0,0,0
"Athletics",MAL,0,0,0
"Athletics",MAW,0,0,0
"Athletics",MHL,0,0,0
"Athletics",MYA,0,0,0
"Athletics",NBO,0,0,0
"Athletics",NFL,0,0,0
"Athletics",PRK,0,0,0
"Athletics",RHO,0,0,0
"Athletics",ROT,0,0,0
"Athletics",RUS,0.373070964447106,0,0
"Athletics",SAA,0,0,0
"Athletics",SAM,0,0,0
"Athletics",SCG,0,0,0
"Athletics",SMR,0,0,0
"Athletics",SOL,0,0,0
"Athletics",SOM,0,0,0
"Athletics",SUR,0,0,0
"Athletics",SWZ,0,0,0
"Athletics",TCH,0,0,0
"Athletics",UAR,0,0,0
"Athletics",URS,0,0,0
"Athletics",VAN,0,0,0
"Athletics",VNM,0,0,0
"Athletics",WIF,0,0,0
"Athletics",YAR,0,0,0
"Athletics",YMD,0,0,0
"Athletics",YUG,0,0,0
"Badminton",CHN,1,0.904761904761905,0.855738095238095
"Badminton",KOR,0.461680210986886,1,0.503674304947991
"Badminton",INA,0.389375166748593,0.714285714285714,0.400715025270569
"Badminton",MAS,0.286471078689342,0.571428571428571,0.303377059631006
"Badminton",JPN,0.129903588735441,0.904761904761905,0.257981860699343
"Badminton",DEN,0.210000724143525,0.476190476190476,0.233080021296125
"Badminton",USA,0,0.428571428571428,0.206428571428571
"Badminton",GBR,0.0912025317921617,0.285714285714286,0.115941853626929
"Badminton",IND,0.0751728652365458,0.333333333333334,0.113810425084174
"Badminton",THA,0.0330645162618111,0.476190476190476,0.111524846481388
"Badminton",TPE,0.0532394753368145,0.38095238095238,0.10762313860401
"Badminton",FRA,0,0.428571428571428,0.0799285714285713
"Badminton",CAN,0,0.38095238095238,0.0710476190476189
"Badminton",HKG,0,0.333333333333334,0.0621666666666668
"Badminton",NED,0.04198079030994,0.142857142857143,0.055483660085786
"Badminton",AUS,0,0.238095238095239,0.0444047619047621
"Badminton",GER,0,0.238095238095239,0.0444047619047621
"Badminton",BUL,0,0.142857142857143,0.0266428571428572
"Badminton",CZE,0,0.142857142857143,0.0266428571428572
"Badminton",ROC,0,0.142857142857143,0.0266428571428572
"Badminton",SGP,0,0.142857142857143,0.0266428571428572
"Badminton",ESP,0.0109248255484932,0.0952380952380955,0.0252672599137196
"Badminton",BRA,0,0.0952380952380955,0.0177619047619048
"Badminton",EGY,0,0.0952380952380955,0.0177619047619048
"Badminton",MEX,0,0.0952380952380955,0.0177619047619048
"Badminton",NGR,0,0.0952380952380955,0.0177619047619048
"Badminton",SUI,0,0.0952380952380955,0.0177619047619048
"Badminton",UKR,0,0.0952380952380955,0.0177619047619048
"Badminton",VIE,0,0.0952380952380955,0.0177619047619048
"Badminton",ALG,0,0.0476190476190477,0.0088809523809524
"Badminton",AUT,0,0.0476190476190477,0.0088809523809524
"Badminton",AZE,0,0.0476190476190477,0.0088809523809524
