sport,country,str,count
Athletics,BEL,0.0862944162436548,18
Athletics,KAZ,0.0862944162436548,18
Athletics,TCH,0.0862944162436548,18
Athletics,NOR,0.0812182741116751,17
Athletics,SLE,0.0812182741116751,17
Athletics,LES,0.0710659898477158,15
Athletics,QAT,0.0710659898477158,15
Athletics,SEN,0.0710659898477158,15
Athletics,ALG,0.0659898477157361,14
Athletics,COL,0.0659898477157361,14
Athletics,FIJ,0.0659898477157361,14
Athletics,ISV,0.0659898477157361,14
Athletics,SVK,0.0659898477157361,14
Athletics,CMR,0.0609137055837563,13
Athletics,EST,0.0609137055837563,13
Athletics,ANT,0.0558375634517766,12
Athletics,BAR,0.0558375634517766,12
Athletics,CIV,0.0558375634517766,12
Athletics,CYP,0.0558375634517766,12
Athletics,GAM,0.0558375634517766,12
Athletics,MRI,0.0558375634517766,12
Athletics,SLO,0.0558375634517766,12
Athletics,SRI,0.0558375634517766,12
Athletics,UZB,0.0558375634517766,12
Athletics,VIN,0.0558375634517766,12
Athletics,GEQ,0.050761421319797,11
Athletics,PNG,0.050761421319797,11
Athletics,ZIM,0.050761421319797,11
Athletics,BOT,0.0456852791878173,10
Athletics,CAF,0.0456852791878173,10
Athletics,KSA,0.0456852791878173,10
Athletics,LAO,0.0456852791878173,10
Athletics,RWA,0.0456852791878173,10
Athletics,SKN,0.0456852791878173,10
Athletics,ARG,0.0406091370558376,9
Athletics,BIZ,0.0406091370558376,9
Athletics,GRN,0.0406091370558376,9
Athletics,GUY,0.0406091370558376,9
Athletics,IOA,0.0406091370558376,9
Athletics,MAD,0.0406091370558376,9
Athletics,PUR,0.0406091370558376,9
Athletics,TAN,0.0406091370558376,9
Athletics,TTO,0.0406091370558376,9
Athletics,BOL,0.0355329949238578,8
Athletics,CGO,0.0355329949238578,8
Athletics,CRC,0.0355329949238578,8
Athletics,DEN,0.0355329949238578,8
Athletics,ECU,0.0355329949238578,8
Athletics,GUI,0.0355329949238578,8
Athletics,SCG,0.0355329949238578,8
Athletics,SWZ,0.0355329949238578,8
Athletics,TPE,0.0355329949238578,8
Athletics,VAN,0.0355329949238578,8
Athletics,BDI,0.0304568527918781,7
Athletics,BEN,0.0304568527918781,7
Athletics,BRN,0.0304568527918781,7
Athletics,CHA,0.0304568527918781,7
Athletics,COD,0.0304568527918781,7
Athletics,DJI,0.0304568527918781,7
Athletics,IVB,0.0304568527918781,7
Athletics,MDA,0.0304568527918781,7
Athletics,MDV,0.0304568527918781,7
Athletics,MTN,0.0304568527918781,7
Athletics,PER,0.0304568527918781,7
Athletics,PRK,0.0304568527918781,7
Athletics,TUN,0.0304568527918781,7
Athletics,UGA,0.0304568527918781,7
Athletics,ANG,0.0253807106598985,6
Athletics,BAN,0.0253807106598985,6
Athletics,BUR,0.0253807106598985,6
Athletics,CHI,0.0253807106598985,6
Athletics,GUA,0.0253807106598985,6
Athletics,IND,0.0253807106598985,6
Athletics,ISL,0.0253807106598985,6
Athletics,ISR,0.0253807106598985,6
Athletics,KGZ,0.0253807106598985,6
Athletics,PAK,0.0253807106598985,6
Athletics,SUD,0.0253807106598985,6
Athletics,TOG,0.0253807106598985,6
Athletics,VIE,0.0253807106598985,6
Athletics,BER,0.0203045685279188,5
Athletics,BIH,0.0203045685279188,5
Athletics,DMA,0.0203045685279188,5
Athletics,GAB,0.0203045685279188,5
Athletics,HAI,0.0203045685279188,5
Athletics,HON,0.0203045685279188,5
Athletics,KUW,0.0203045685279188,5
Athletics,LBA,0.0203045685279188,5
Athletics,LBR,0.0203045685279188,5
Athletics,LCA,0.0203045685279188,5
Athletics,MAW,0.0203045685279188,5
Athletics,MLI,0.0203045685279188,5
Athletics,NAM,0.0203045685279188,5
Athletics,OMA,0.0203045685279188,5
Athletics,PHI,0.0203045685279188,5
Athletics,SEY,0.0203045685279188,5
Athletics,SMR,0.0203045685279188,5
Athletics,TGA,0.0203045685279188,5
Athletics,UAE,0.0203045685279188,5
Athletics,YEM,0.0203045685279188,5
Athletics,ZAM,0.0203045685279188,5
Athletics,AZE,0.0152284263959391,4
Athletics,COM,0.0152284263959391,4
Athletics,CRO,0.0152284263959391,4
Athletics,ESA,0.0152284263959391,4
Athletics,GUM,0.0152284263959391,4
Athletics,MAS,0.0152284263959391,4
Athletics,MYA,0.0152284263959391,4
Athletics,NIG,0.0152284263959391,4
Athletics,PAR,0.0152284263959391,4
Athletics,SOM,0.0152284263959391,4
Athletics,TUR,0.0152284263959391,4
Athletics,VEN,0.0152284263959391,4
Athletics,ALB,0.0101522842639594,3
Athletics,ARU,0.0101522842639594,3
Athletics,CPV,0.0101522842639594,3
Athletics,DOM,0.0101522842639594,3
Athletics,HKG,0.0101522842639594,3
Athletics,JOR,0.0101522842639594,3
Athletics,MGL,0.0101522842639594,3
Athletics,MLT,0.0101522842639594,3
Athletics,MOZ,0.0101522842639594,3
Athletics,NEP,0.0101522842639594,3
Athletics,SOL,0.0101522842639594,3
Athletics,SYR,0.0101522842639594,3
Athletics,URU,0.0101522842639594,3
Athletics,AFG,0.0050761421319797,2
Athletics,AHO,0.0050761421319797,2
Athletics,AND,0.0050761421319797,2
Athletics,ARM,0.0050761421319797,2
Athletics,ASA,0.0050761421319797,2
Athletics,CAM,0.0050761421319797,2
Athletics,CAY,0.0050761421319797,2
Athletics,GBS,0.0050761421319797,2
Athletics,GEO,0.0050761421319797,2
Athletics,IRI,0.0050761421319797,2
Athletics,LIE,0.0050761421319797,2
Athletics,NCA,0.0050761421319797,2
Athletics,PAN,0.0050761421319797,2
Athletics,SAM,0.0050761421319797,2
Athletics,SGP,0.0050761421319797,2
Athletics,STP,0.0050761421319797,2
Athletics,SUR,0.0050761421319797,2
Athletics,COK,0,1
Athletics,INA,0,1
Athletics,IRQ,0,1
Athletics,LIB,0,1
Athletics,LUX,0,1
Athletics,PLE,0,1
Athletics,TJK,0,1
Athletics,TKM,0,1
Badminton,CHN,1,33
Badminton,INA,0.78125,26
Badminton,KOR,0.71875,24
Badminton,DEN,0.59375,20
Badminton,GBR,0.53125,18
Badminton,JPN,0.4375,15
Badminton,SWE,0.3125,11
Badminton,THA,0.3125,11
Badminton,CAN,0.28125,10
Badminton,MAS,0.28125,10
Badminton,AUS,0.25,9
Badminton,BUL,0.21875,8
Badminton,GER,0.21875,8
Badminton,HKG,0.1875,7
Badminton,USA,0.1875,7
Badminton,NED,0.15625,6
Badminton,POL,0.15625,6
Badminton,TPE,0.15625,6
Badminton,FRA,0.125,5
Badminton,MRI,0.125,5
Badminton,RUS,0.125,5
Badminton,HUN,0.0937499999999997,4
Badminton,IND,0.0937499999999997,4
Badminton,NZL,0.0937499999999997,4
Badminton,SUI,0.0937499999999997,4
Badminton,ISL,0.0625,3
Badminton,SGP,0.0625,3
Badminton,UKR,0.0625,3
Badminton,AUT,0.0312500000000001,2
Badminton,BLR,0.0312500000000001,2
Badminton,ESP,0.0312500000000001,2
Badminton,EUN,0.0312500000000001,2
Badminton,FIN,0.0312500000000001,2
Badminton,NGR,0.0312500000000001,2
Badminton,POR,0.0312500000000001,2
Badminton,RSA,0.0312500000000001,2
Badminton,TCH,0.0312500000000001,2
Badminton,BEL,0,1
Badminton,GUA,0,1
Badminton,NOR,0,1
Badminton,PER,0,1
Badminton,PHI,0,1
Badminton,ROU,0,1
Badminton,SRI,0,1
Badminton,SUR,0,1
Badminton,TTO,0,1
Baseball,USA,1,40
Baseball,JPN,0.952380952380957,39
Baseball,ITA,0.619047619047627,32
Baseball,CUB,0.57142857142857,31
Baseball,AUS,0.0476190476190487,20
Baseball,DOM,0.0476190476190487,20
Baseball,ESP,0.0476190476190487,20
Baseball,KOR,0.0476190476190487,20
Baseball,NED,0.0476190476190487,20
Baseball,PUR,0.0476190476190487,20
Baseball,TPE,0.0476190476190487,20
Baseball,NCA,0,19
Basketball,USA,1,41
Basketball,BRA,0.903225806451614,38
Basketball,CHN,0.838709677419356,36
Basketball,AUS,0.645161290322582,30
Basketball,EUN,0.451612903225808,24
Basketball,ESP,0.419354838709678,23
Basketball,KOR,0.419354838709678,23
Basketball,ITA,0.32258064516129,20
Basketball,PUR,0.32258064516129,20
Basketball,LTU,0.258064516129032,18
Basketball,CRO,0.225806451612904,17
Basketball,CUB,0.193548387096774,16
Basketball,ANG,0.161290322580646,15
Basketball,ARG,0.064516129032258,12
Basketball,CAN,0.064516129032258,12
Basketball,COD,0.064516129032258,12
Basketball,GER,0.064516129032258,12
Basketball,GRE,0.064516129032258,12
Basketball,JPN,0.064516129032258,12
Basketball,SCG,0.064516129032258,12
Basketball,TCH,0.064516129032258,12
Basketball,UKR,0.064516129032258,12
Basketball,RUS,0.0322580645161297,11
Basketball,VEN,0,10
Beach Volleyball,USA,1,12
Beach Volleyball,BRA,0.599999999999999,8
Beach Volleyball,AUS,0.399999999999999,6
Beach Volleyball,CAN,0.399999999999999,6
Beach Volleyball,JPN,0.399999999999999,6
Beach Volleyball,ESP,0.2,4
Beach Volleyball,FRA,0.2,4
Beach Volleyball,GER,0.2,4
Beach Volleyball,INA,0.2,4
Beach Volleyball,ITA,0.2,4
Beach Volleyball,NED,0.2,4
Beach Volleyball,NOR,0.2,4
Beach Volleyball,ARG,0,2
Beach Volleyball,CUB,0,2
Beach Volleyball,CZE,0,2
Beach Volleyball,EST,0,2
Beach Volleyball,GBR,0,2
Beach Volleyball,MEX,0,2
Beach Volleyball,NZL,0,2
Beach Volleyball,POR,0,2
Beach Volleyball,SWE,0,2
Boxing,USA,1,24
Boxing,CAN,0.782608695652174,19
Boxing,CUB,0.782608695652174,19
Boxing,KOR,0.782608695652174,19
Boxing,GER,0.739130434782609,18
Boxing,PUR,0.608695652173913,15
Boxing,ALG,0.521739130434783,13
Boxing,NGR,0.521739130434783,13
Boxing,DOM,0.478260869565217,12
Boxing,EUN,0.478260869565217,12
Boxing,FRA,0.478260869565217,12
Boxing,GBR,0.478260869565217,12
Boxing,MEX,0.478260869565217,12
Boxing,AUS,0.434782608695652,11
Boxing,HUN,0.434782608695652,11
Boxing,PHI,0.434782608695652,11
Boxing,POL,0.434782608695652,11
Boxing,IRL,0.391304347826087,10
Boxing,ITA,0.391304347826087,10
Boxing,KEN,0.391304347826087,10
Boxing,BRA,0.347826086956522,9
Boxing,BUL,0.347826086956522,9
Boxing,IRI,0.347826086956522,9
Boxing,MAR,0.347826086956522,9
Boxing,MGL,0.347826086956522,9
Boxing,ROU,0.347826086956522,9
Boxing,RUS,0.347826086956522,9
Boxing,SWE,0.347826086956522,9
Boxing,THA,0.347826086956522,9
Boxing,TUR,0.347826086956522,9
Boxing,ARG,0.304347826086957,8
Boxing,IND,0.304347826086957,8
Boxing,KAZ,0.304347826086957,8
Boxing,PAK,0.304347826086957,8
Boxing,PRK,0.304347826086957,8
Boxing,CHN,0.260869565217391,7
Boxing,COL,0.260869565217391,7
Boxing,ESP,0.260869565217391,7
Boxing,JPN,0.260869565217391,7
Boxing,PNG,0.260869565217391,7
Boxing,RSA,0.260869565217391,7
Boxing,UKR,0.260869565217391,7
Boxing,UZB,0.260869565217391,7
Boxing,ZAM,0.260869565217391,7
Boxing,DEN,0.217391304347826,6
Boxing,EGY,0.217391304347826,6
Boxing,GHA,0.217391304347826,6
Boxing,TAN,0.217391304347826,6
Boxing,TUN,0.217391304347826,6
Boxing,BLR,0.173913043478261,5
Boxing,GEO,0.173913043478261,5
Boxing,INA,0.173913043478261,5
Boxing,JAM,0.173913043478261,5
Boxing,NED,0.173913043478261,5
Boxing,SAM,0.173913043478261,5
Boxing,UGA,0.173913043478261,5
Boxing,VEN,0.173913043478261,5
Boxing,ARM,0.130434782608696,4
Boxing,CMR,0.130434782608696,4
Boxing,CZE,0.130434782608696,4
Boxing,LTU,0.130434782608696,4
Boxing,NZL,0.130434782608696,4
Boxing,TCH,0.130434782608696,4
Boxing,BAR,0.0869565217391304,3
Boxing,GAB,0.0869565217391304,3
Boxing,GRE,0.0869565217391304,3
Boxing,GUY,0.0869565217391304,3
Boxing,KGZ,0.0869565217391304,3
Boxing,MRI,0.0869565217391304,3
Boxing,NAM,0.0869565217391304,3
Boxing,SEY,0.0869565217391304,3
Boxing,ASA,0.0434782608695652,2
Boxing,AZE,0.0434782608695652,2
Boxing,BOT,0.0434782608695652,2
Boxing,CRO,0.0434782608695652,2
Boxing,ECU,0.0434782608695652,2
Boxing,ETH,0.0434782608695652,2
Boxing,GUA,0.0434782608695652,2
Boxing,HON,0.0434782608695652,2
Boxing,IRQ,0.0434782608695652,2
Boxing,ISV,0.0434782608695652,2
Boxing,LAT,0.0434782608695652,2
Boxing,MAD,0.0434782608695652,2
Boxing,MDA,0.0434782608695652,2
Boxing,NCA,0.0434782608695652,2
Boxing,NOR,0.0434782608695652,2
Boxing,SVK,0.0434782608695652,2
Boxing,SWZ,0.0434782608695652,2
Boxing,SYR,0.0434782608695652,2
Boxing,TGA,0.0434782608695652,2
Boxing,URU,0.0434782608695652,2
Boxing,ZIM,0.0434782608695652,2
Boxing,ANG,0,1
Boxing,BEL,0,1
Boxing,BUR,0,1
Boxing,CHI,0,1
Boxing,COD,0,1
Boxing,FIN,0,1
Boxing,GUI,0,1
Boxing,ISR,0,1
Boxing,LAO,0,1
Boxing,MAS,0,1
Boxing,MOZ,0,1
Boxing,PER,0,1
Boxing,SLE,0,1
Boxing,TJK,0,1
Boxing,TKM,0,1
Boxing,TPE,0,1
Boxing,TTO,0,1
Canoeing,USA,1,44
Canoeing,GER,0.976744186046512,43
Canoeing,FRA,0.860465116279071,38
Canoeing,AUS,0.697674418604651,31
Canoeing,ESP,0.697674418604651,31
Canoeing,GBR,0.697674418604651,31
Canoeing,POL,0.697674418604651,31
Canoeing,CAN,0.674418604651164,30
Canoeing,TCH,0.604651162790698,27
Canoeing,CZE,0.558139534883721,25
Canoeing,ITA,0.558139534883721,25
Canoeing,HUN,0.488372093023256,22
Canoeing,ROU,0.44186046511628,20
Canoeing,SWE,0.44186046511628,20
Canoeing,EUN,0.418604651162791,19
Canoeing,SVK,0.372093023255815,17
Canoeing,UZB,0.372093023255815,17
Canoeing,BUL,0.348837209302325,16
Canoeing,RUS,0.30232558139535,14
Canoeing,UKR,0.27906976744186,13
Canoeing,RSA,0.255813953488372,12
Canoeing,CHN,0.232558139534885,11
Canoeing,JPN,0.232558139534885,11
Canoeing,SLO,0.232558139534885,11
Canoeing,SUI,0.232558139534885,11
Canoeing,NOR,0.209302325581395,10
Canoeing,POR,0.209302325581395,10
Canoeing,ARG,0.186046511627907,9
Canoeing,IRL,0.186046511627907,9
Canoeing,MEX,0.186046511627907,9
Canoeing,NZL,0.186046511627907,9
Canoeing,KAZ,0.162790697674419,8
Canoeing,CRO,0.13953488372093,7
Canoeing,KOR,0.13953488372093,7
Canoeing,BRA,0.116279069767442,6
Canoeing,DEN,0.116279069767442,6
Canoeing,AUT,0.0930232558139535,5
Canoeing,BEL,0.0930232558139535,5
Canoeing,CRC,0.0930232558139535,5
Canoeing,CUB,0.0930232558139535,5
Canoeing,IOA,0.0930232558139535,5
Canoeing,BLR,0.0697674418604652,4
Canoeing,LAT,0.0697674418604652,4
Canoeing,MDA,0.0697674418604652,4
Canoeing,NED,0.0697674418604652,4
Canoeing,ANT,0.0465116279069768,3
Canoeing,CIV,0.0465116279069768,3
Canoeing,INA,0.0465116279069768,3
Canoeing,LTU,0.0465116279069768,3
Canoeing,MKD,0.0465116279069768,3
Canoeing,BIH,0.0232558139534885,2
Canoeing,EST,0.0232558139534885,2
Canoeing,FIN,0.0232558139534885,2
Canoeing,HKG,0.0232558139534885,2
Canoeing,KGZ,0.0232558139534885,2
Canoeing,GUA,0,1
Canoeing,ISR,0,1
Canoeing,MAS,0,1
Canoeing,PAN,0,1
Canoeing,PER,0,1
Canoeing,SCG,0,1
Canoeing,URU,0,1
Cycling,ITA,1,36
Cycling,USA,1,36
Cycling,FRA,0.885714285714285,32
Cycling,AUS,0.857142857142856,31
Cycling,GBR,0.857142857142856,31
Cycling,ESP,0.828571428571428,30
Cycling,NED,0.828571428571428,30
Cycling,GER,0.799999999999999,29
Cycling,NZL,0.742857142857144,27
Cycling,CAN,0.714285714285715,26
Cycling,SUI,0.685714285714286,25
Cycling,DEN,0.542857142857142,20
Cycling,COL,0.514285714285713,19
Cycling,EUN,0.514285714285713,19
Cycling,JPN,0.514285714285713,19
Cycling,RUS,0.485714285714285,18
Cycling,ARG,0.457142857142858,17
Cycling,LTU,0.457142857142858,17
Cycling,BEL,0.400000000000001,15
Cycling,NOR,0.371428571428572,14
Cycling,POL,0.371428571428572,14
Cycling,BRA,0.342857142857143,13
Cycling,MEX,0.342857142857143,13
Cycling,KOR,0.314285714285714,12
Cycling,SWE,0.314285714285714,12
Cycling,TCH,0.314285714285714,12
Cycling,UKR,0.314285714285714,12
Cycling,AUT,0.257142857142857,10
Cycling,CHN,0.257142857142857,10
Cycling,IRL,0.257142857142857,10
Cycling,RSA,0.257142857142857,10
Cycling,SVK,0.257142857142857,10
Cycling,LAT,0.228571428571428,9
Cycling,BLR,0.171428571428571,7
Cycling,EST,0.171428571428571,7
Cycling,IRI,0.171428571428571,7
Cycling,KAZ,0.171428571428571,7
Cycling,VEN,0.171428571428571,7
Cycling,CAY,0.142857142857143,6
Cycling,CHI,0.142857142857143,6
Cycling,CZE,0.142857142857143,6
Cycling,FIN,0.142857142857143,6
Cycling,GUA,0.142857142857143,6
Cycling,GUM,0.142857142857143,6
Cycling,POR,0.142857142857143,6
Cycling,BIZ,0.114285714285714,5
Cycling,CUB,0.114285714285714,5
Cycling,ECU,0.114285714285714,5
Cycling,ETH,0.114285714285714,5
Cycling,HUN,0.114285714285714,5
Cycling,IOA,0.114285714285714,5
Cycling,MDA,0.114285714285714,5
Cycling,UAE,0.114285714285714,5
Cycling,URU,0.114285714285714,5
Cycling,ANT,0.0857142857142856,4
Cycling,BRN,0.0857142857142856,4
Cycling,CAF,0.0857142857142856,4
Cycling,GRE,0.0857142857142856,4
Cycling,MGL,0.0857142857142856,4
Cycling,AND,0.0571428571428571,3
Cycling,COD,0.0571428571428571,3
Cycling,JAM,0.0571428571428571,3
Cycling,KSA,0.0571428571428571,3
Cycling,PRK,0.0571428571428571,3
Cycling,RWA,0.0571428571428571,3
Cycling,ARU,0.0285714285714285,2
Cycling,BEN,0.0285714285714285,2
Cycling,BOL,0.0285714285714285,2
Cycling,INA,0.0285714285714285,2
Cycling,LIB,0.0285714285714285,2
Cycling,LIE,0.0285714285714285,2
Cycling,PHI,0.0285714285714285,2
Cycling,SLO,0.0285714285714285,2
Cycling,TOG,0.0285714285714285,2
Cycling,TPE,0.0285714285714285,2
Cycling,TTO,0.0285714285714285,2
Cycling,ALB,0,1
Cycling,ARM,0,1
Cycling,BAR,0,1
Cycling,BER,0,1
Cycling,BUL,0,1
Cycling,CRC,0,1
Cycling,ESA,0,1
Cycling,GUY,0,1
Cycling,HKG,0,1
Cycling,ISV,0,1
Cycling,KGZ,0,1
Cycling,LBA,0,1
Cycling,MAS,0,1
Cycling,NCA,0,1
Cycling,OMA,0,1
Cycling,PER,0,1
Cycling,PUR,0,1
Cycling,SMR,0,1
Cycling,SUR,0,1
Cycling,UZB,0,1
Cycling,ZIM,0,1
Diving,USA,1,13
Diving,AUS,0.916666666666667,12
Diving,CHN,0.916666666666667,12
Diving,CAN,0.833333333333334,11
Diving,GER,0.75,10
Diving,MEX,0.666666666666666,9
Diving,EUN,0.499999999999999,7
Diving,PRK,0.499999999999999,7
Diving,RUS,0.499999999999999,7
Diving,GBR,0.416666666666666,6
Diving,UKR,0.416666666666666,6
Diving,BLR,0.333333333333333,5
Diving,ESP,0.333333333333333,5
Diving,HUN,0.333333333333333,5
Diving,KAZ,0.333333333333333,5
Diving,ROU,0.333333333333333,5
Diving,AUT,0.25,4
Diving,ITA,0.25,4
Diving,JPN,0.25,4
Diving,KOR,0.25,4
Diving,FRA,0.166666666666666,3
Diving,SWE,0.166666666666666,3
Diving,ARG,0.0833333333333331,2
Diving,ARM,0.0833333333333331,2
Diving,BUL,0.0833333333333331,2
Diving,GEO,0.0833333333333331,2
Diving,GRE,0.0833333333333331,2
Diving,KUW,0.0833333333333331,2
Diving,NED,0.0833333333333331,2
Diving,PUR,0.0833333333333331,2
Diving,SCG,0.0833333333333331,2
Diving,SUI,0.0833333333333331,2
Diving,THA,0.0833333333333331,2
Diving,TJK,0.0833333333333331,2
Diving,TPE,0.0833333333333331,2
Diving,ZIM,0.0833333333333331,2
Diving,AZE,0,1
Diving,BEL,0,1
Diving,BOL,0,1
Diving,BRA,0,1
Diving,CRC,0,1
Diving,HKG,0,1
Diving,NOR,0,1
Diving,NZL,0,1
Diving,POL,0,1
Diving,RSA,0,1
Diving,SRI,0,1
Diving,TCH,0,1
Diving,URU,0,1
Diving,VEN,0,1
Equestrianism,USA,1,23
Equestrianism,FRA,0.954545454545454,22
Equestrianism,SWE,0.954545454545454,22
Equestrianism,GBR,0.90909090909091,21
Equestrianism,CAN,0.863636363636363,20
Equestrianism,GER,0.863636363636363,20
Equestrianism,ITA,0.863636363636363,20
Equestrianism,ESP,0.727272727272727,17
Equestrianism,JPN,0.681818181818182,16
Equestrianism,SUI,0.681818181818182,16
Equestrianism,IRL,0.636363636363636,15
Equestrianism,NED,0.636363636363636,15
Equestrianism,AUS,0.545454545454546,13
Equestrianism,BEL,0.545454545454546,13
Equestrianism,BRA,0.5,12
Equestrianism,MEX,0.409090909090909,10
Equestrianism,AUT,0.363636363636363,9
Equestrianism,DEN,0.363636363636363,9
Equestrianism,NZL,0.363636363636363,9
Equestrianism,EUN,0.318181818181818,8
Equestrianism,HUN,0.318181818181818,8
Equestrianism,POL,0.272727272727272,7
Equestrianism,POR,0.272727272727272,7
Equestrianism,ARG,0.181818181818182,5
Equestrianism,KOR,0.181818181818182,5
Equestrianism,COL,0.136363636363636,4
Equestrianism,BER,0.0909090909090909,3
Equestrianism,KSA,0.0909090909090909,3
Equestrianism,RSA,0.0909090909090909,3
Equestrianism,BUL,0,1
Equestrianism,CRO,0,1
Equestrianism,EGY,0,1
Equestrianism,FIN,0,1
Equestrianism,IND,0,1
Equestrianism,ISV,0,1
Equestrianism,NOR,0,1
Equestrianism,PHI,0,1
Equestrianism,PUR,0,1
Equestrianism,TCH,0,1
Fencing,FRA,1,28
Fencing,GER,0.962962962962964,27
Fencing,HUN,0.962962962962964,27
Fencing,USA,0.962962962962964,27
Fencing,ITA,0.888888888888889,25
Fencing,KOR,0.851851851851853,24
Fencing,POL,0.851851851851853,24
Fencing,ESP,0.740740740740741,21
Fencing,EUN,0.703703703703703,20
Fencing,CHN,0.666666666666667,19
Fencing,ROU,0.629629629629631,18
Fencing,CAN,0.592592592592592,17
Fencing,GBR,0.518518518518519,15
Fencing,RUS,0.518518518518519,15
Fencing,CUB,0.333333333333334,10
Fencing,JPN,0.296296296296296,9
Fencing,ARG,0.259259259259259,8
Fencing,EST,0.222222222222223,7
Fencing,SUI,0.222222222222223,7
Fencing,SWE,0.222222222222223,7
Fencing,AUT,0.185185185185185,6
Fencing,UKR,0.185185185185185,6
Fencing,POR,0.148148148148148,5
Fencing,RSA,0.148148148148148,5
Fencing,TCH,0.148148148148148,5
Fencing,BRA,0.111111111111111,4
Fencing,VEN,0.111111111111111,4
Fencing,AUS,0.0740740740740741,3
Fencing,BUL,0.0740740740740741,3
Fencing,HKG,0.0740740740740741,3
Fencing,ISR,0.0740740740740741,3
Fencing,PAR,0.0740740740740741,3
Fencing,ALG,0.037037037037037,2
Fencing,COL,0.037037037037037,2
Fencing,GRE,0.037037037037037,2
Fencing,INA,0.037037037037037,2
Fencing,KUW,0.037037037037037,2
Fencing,LIB,0.037037037037037,2
Fencing,SGP,0.037037037037037,2
Fencing,AZE,0,1
Fencing,BLR,0,1
Fencing,BOL,0,1
Fencing,CHI,0,1
Fencing,CRC,0,1
Fencing,CZE,0,1
Fencing,DEN,0,1
Fencing,EGY,0,1
Fencing,FIN,0,1
Fencing,GEO,0,1
Fencing,GUA,0,1
Fencing,HON,0,1
Fencing,IOA,0,1
Fencing,IRL,0,1
Fencing,KAZ,0,1
Fencing,KSA,0,1
Fencing,LUX,0,1
Fencing,NZL,0,1
Fencing,PHI,0,1
Fencing,PUR,0,1
Fencing,SCG,0,1
Fencing,TUN,0,1
Fencing,UZB,0,1
Football,USA,1,45
Football,AUS,0.633333333333334,34
Football,ESP,0.633333333333334,34
Football,GHA,0.633333333333334,34
Football,BRA,0.6,33
