sport,country,total,gold
"Archery",ISV,0,0
"Archery",JOR,0,0
"Archery",KAZ,0,0
"Archery",KEN,0,0
"Archery",KSA,0,0
"Archery",LAO,0,0
"Archery",LBA,0,0
"Archery",LUX,0,0
"Archery",MAR,0,0
"Archery",MAS,0,0
"Archery",MAW,0,0
"Archery",MDA,0,0
"Archery",MGL,0,0
"Archery",MLT,0,0
"Archery",MON,0,0
"Archery",MRI,0,0
"Archery",MYA,0,0
"Archery",NEP,0,0
"Archery",NOR,0,0
"Archery",NZL,0,0
"Archery",PHI,0,0
"Archery",POR,0,0
"Archery",PRK,0,0
"Archery",PUR,0,0
"Archery",QAT,0,0
"Archery",ROC,0,0
"Archery",ROU,0,0
"Archery",RSA,0,0
"Archery",SAM,0,0
"Archery",SLO,0,0
"Archery",SMR,0,0
"Archery",SOL,0,0
"Archery",SUI,0,0
"Archery",SVK,0,0
"Archery",TCH,0,0
"Archery",TGA,0,0
"Archery",THA,0,0
"Archery",TJK,0,0
"Archery",TUN,0,0
"Archery",TUR,0,0
"Archery",UGA,0,0
"Archery",UZB,0,0
"Archery",VAN,0,0
"Archery",VEN,0,0
"Archery",VIE,0,0
"Archery",YUG,0,0
"Archery",ZIM,0,0
"Art Competitions",ARG,0,0
"Art Competitions",AUS,0,0
"Art Competitions",AUT,0,0
"Art Competitions",BEL,0,0
"Art Competitions",BOH,0,0
"Art Competitions",BOL,0,0
"Art Competitions",BRA,0,0
"Art Competitions",BUL,0,0
"Art Competitions",CAN,0,0
"Art Competitions",CHN,0,0
"Art Competitions",COL,0,0
"Art Competitions",CUB,0,0
"Art Competitions",DEN,0,0
"Art Competitions",EGY,0,0
"Art Competitions",ESA,0,0
"Art Competitions",ESP,0,0
"Art Competitions",FIN,0,0
"Art Competitions",FRA,0,0
"Art Competitions",GBR,0,0
"Art Competitions",GER,0,0
"Art Competitions",GRE,0,0
"Art Competitions",GUA,0,0
"Art Competitions",HAI,0,0
"Art Competitions",HUN,0,0
"Art Competitions",IND,0,0
"Art Competitions",IRL,0,0
"Art Competitions",ISL,0,0
"Art Competitions",ITA,0,0
"Art Competitions",JPN,0,0
"Art Competitions",LAT,0,0
"Art Competitions",LUX,0,0
"Art Competitions",MEX,0,0
"Art Competitions",MON,0,0
"Art Competitions",NED,0,0
"Art Competitions",NOR,0,0
"Art Competitions",PER,0,0
"Art Competitions",PHI,0,0
"Art Competitions",POL,0,0
"Art Competitions",POR,0,0
"Art Competitions",ROU,0,0
"Art Competitions",RSA,0,0
"Art Competitions",RUS,0,0
"Art Competitions",SUI,0,0
"Art Competitions",SWE,0,0
"Art Competitions",TCH,0,0
"Art Competitions",TUR,0,0
"Art Competitions",UNK,0,0
"Art Competitions",URU,0,0
"Art Competitions",USA,0,0
"Art Competitions",VEN,0,0
"Art Competitions",YUG,0,0
"Artistic Gymnastics",ALB,0,0
"Artistic Gymnastics",ALG,0,0
"Artistic Gymnastics",ARG,0,0
"Artistic Gymnastics",ARM,0,0
"Artistic Gymnastics",AUS,0,0
"Artistic Gymnastics",AUT,0,0
"Artistic Gymnastics",AZE,0,0
"Artistic Gymnastics",BEL,0,0
"Artistic Gymnastics",BLR,0,0
"Artistic Gymnastics",BRA,0,0
"Artistic Gymnastics",BUL,0,0
"Artistic Gymnastics",CAN,0,0
"Artistic Gymnastics",CAY,0,0
"Artistic Gymnastics",CHI,0,0
"Artistic Gymnastics",CHN,0,0
"Artistic Gymnastics",COL,0,0
"Artistic Gymnastics",CRC,0,0
"Artistic Gymnastics",CRO,0,0
"Artistic Gymnastics",CUB,0,0
"Artistic Gymnastics",CYP,0,0
"Artistic Gymnastics",CZE,0,0
"Artistic Gymnastics",DOM,0,0
"Artistic Gymnastics",EGY,0,0
"Artistic Gymnastics",ESP,0,0
"Artistic Gymnastics",FRA,0,0
"Artistic Gymnastics",GBR,0,0
"Artistic Gymnastics",GER,0,0
"Artistic Gymnastics",GRE,0,0
"Artistic Gymnastics",HAI,0,0
"Artistic Gymnastics",HKG,0,0
"Artistic Gymnastics",HUN,0,0
"Artistic Gymnastics",INA,0,0
"Artistic Gymnastics",IND,0,0
"Artistic Gymnastics",IRI,0,0
"Artistic Gymnastics",IRL,0,0
"Artistic Gymnastics",ISR,0,0
"Artistic Gymnastics",ITA,0,0
"Artistic Gymnastics",JAM,0,0
"Artistic Gymnastics",JOR,0,0
"Artistic Gymnastics",JPN,0,0
"Artistic Gymnastics",KAZ,0,0
"Artistic Gymnastics",KOR,0,0
"Artistic Gymnastics",LTU,0,0
"Artistic Gymnastics",MAS,0,0
"Artistic Gymnastics",MEX,0,0
"Artistic Gymnastics",NED,0,0
"Artistic Gymnastics",NGR,0,0
"Artistic Gymnastics",NOR,0,0
"Artistic Gymnastics",NZL,0,0
"Artistic Gymnastics",PAN,0,0
"Artistic Gymnastics",PER,0,0
"Artistic Gymnastics",PHI,0,0
"Artistic Gymnastics",POL,0,0
"Artistic Gymnastics",POR,0,0
"Artistic Gymnastics",PRK,0,0
"Artistic Gymnastics",ROC,0,0
"Artistic Gymnastics",ROU,0,0
"Artistic Gymnastics",RSA,0,0
"Artistic Gymnastics",SGP,0,0
"Artistic Gymnastics",SLO,0,0
"Artistic Gymnastics",SRI,0,0
"Artistic Gymnastics",SUI,0,0
"Artistic Gymnastics",SVK,0,0
"Artistic Gymnastics",SWE,0,0
"Artistic Gymnastics",SYR,0,0
"Artistic Gymnastics",TPE,0,0
"Artistic Gymnastics",TUR,0,0
"Artistic Gymnastics",UKR,0,0
"Artistic Gymnastics",USA,0,0
"Artistic Gymnastics",UZB,0,0
"Artistic Gymnastics",VIE,0,0
"Artistic Swimming",AUS,0,0
"Artistic Swimming",AUT,0,0
"Artistic Swimming",BLR,0,0
"Artistic Swimming",CAN,0,0
"Artistic Swimming",CHN,0,0
"Artistic Swimming",COL,0,0
"Artistic Swimming",EGY,0,0
"Artistic Swimming",ESP,0,0
"Artistic Swimming",FRA,0,0
"Artistic Swimming",GBR,0,0
"Artistic Swimming",GRE,0,0
"Artistic Swimming",ISR,0,0
"Artistic Swimming",ITA,0,0
"Artistic Swimming",JPN,0,0
"Artistic Swimming",KAZ,0,0
"Artistic Swimming",KOR,0,0
"Artistic Swimming",LIE,0,0
"Artistic Swimming",MEX,0,0
"Artistic Swimming",NED,0,0
"Artistic Swimming",NZL,0,0
"Artistic Swimming",ROC,0,0
"Artistic Swimming",RSA,0,0
"Artistic Swimming",UKR,0,0
"Artistic Swimming",USA,0,0
"Athletics",USA,1,245.740660780342
"Athletics",RUS,0.359580000624168,70.394450985339
"Athletics",GBR,0.340233878771111,41.9658967608113
"Athletics",KEN,0.334656602530484,53.1579475764322
"Athletics",JAM,0.282210624392102,32.2118619123707
"Athletics",GDR,0.169197470664896,17.8571428571429
"Athletics",GER,0.156257731369332,28.3657642731121
"Athletics",ROU,0.142701796722569,17.559884185468
"Athletics",CUB,0.135839206624263,19.4638661207084
"Athletics",AUS,0.132024654030823,14.1218976779433
"Athletics",ETH,0.125847264632584,43.7517099224067
"Athletics",URS,0.123448154571994,29.7619047619048
"Athletics",EUN,0.119626845985927,20.3488372093023
"Athletics",ITA,0.118614443841617,20.2168890163859
"Athletics",CHN,0.0963925321419781,16.6200206896537
"Athletics",FRG,0.0907134413117633,12.1951219512195
"Athletics",UKR,0.0905457291866931,5.5004835589942
"Athletics",CAN,0.0837980153320976,8.58879492600423
"Athletics",BLR,0.0800113900920261,10.9325213279885
"Athletics",MAR,0.0800052214924483,17.4155108046819
"Athletics",FRA,0.0784108162407554,17.1380589728033
"Athletics",NGR,0.0726747638445458,5.61868686868687
"Athletics",RSA,0.0693463505039029,2.84090909090909
"Athletics",ESP,0.0621948546756126,5.81395348837209
"Athletics",GRE,0.0615600439381834,11.1195371306595
"Athletics",FIN,0.0524054981463698,14.6924383204871
"Athletics",SWE,0.0521612609828986,10.9930830039526
"Athletics",TTO,0.0518060679872901,5.31914893617021
"Athletics",MEX,0.048656842263598,6.09756097560976
"Athletics",BRA,0.0410894204899969,5.70835495588998
"Athletics",BAH,0.0399613200122145,10.9325213279885
"Athletics",POL,0.0384167428554594,21.9885604425382
"Athletics",JPN,0.0378987276651734,8.21256038647343
"Athletics",CZE,0.0372000173675229,13.6552271092049
"Athletics",POR,0.0359798929068675,11.5254545229896
"Athletics",NAM,0.034676004069081,0
"Athletics",NOR,0.0342146608557624,10.9956526411198
"Athletics",BUL,0.0321358465424236,11.5710678210678
"Athletics",LAT,0.024546763132378,0
"Athletics",SLO,0.0222335764047844,2.65957446808511
"Athletics",DEN,0.0220901438405722,0
"Athletics",TUR,0.0219857960442432,2.65957446808511
"Athletics",ALG,0.019992008964819,11.185238080958
"Athletics",IRL,0.0193812975550859,0
"Athletics",SUI,0.0176471771370103,0
"Athletics",LTU,0.014772216553186,8.40214582631165
"Athletics",NZL,0.0146585588533049,5.31914893617021
"Athletics",COL,0.0140098668587965,0
"Athletics",AUT,0.0135834017667752,0
"Athletics",EST,0.011540211522499,5.43735224586288
"Athletics",CIV,0.0113472713143812,0
"Athletics",QAT,0.0113430087381832,0
"Athletics",TCH,0.0105236080696544,8.79014396456257
"Athletics",SEN,0.00944985873394368,0
"Athletics",HUN,0.00903268429824166,5.5004835589942
"Athletics",KOR,0.0086734407598589,2.90697674418605
"Athletics",DOM,0.00858985044645359,5.37696577243293
"Athletics",ECU,0.00839437175937047,2.84090909090909
"Athletics",BEL,0.00836555804564476,2.65957446808511
"Athletics",CRO,0.00836277464245636,2.65957446808511
"Athletics",ZAM,0.00832406328910561,0
"Athletics",SUD,0.00807906633175282,0
"Athletics",KSA,0.00803402624070474,0
"Athletics",SRI,0.00803402624070474,0
"Athletics",BOT,0.00800057436183989,0
"Athletics",GUA,0.00800057436183989,0
"Athletics",IRI,0.00800057436183989,0
"Athletics",TUN,0.00800057436183989,0
"Athletics",DJI,0.00629990582262911,0
"Athletics",KAZ,0.00620371187808405,5.43735224586288
"Athletics",MOZ,0.00584693205350391,2.77777777777778
"Athletics",UGA,0.00583308383677396,2.65957446808511
"Athletics",ERI,0.00562244703994698,0
"Athletics",BAR,0.00535601749380314,0
"Athletics",ISL,0.00535601749380314,0
"Athletics",BRN,0.00533371624122661,0
"Athletics",PUR,0.00533371624122661,0
"Athletics",NED,0.000810648662394803,5.95575723199092
"Athletics",CMR,0.000592059487802106,5.37696577243293
"Athletics",BDI,0.000315305427617639,2.84090909090909
"Athletics",SYR,0.000315305427617639,2.84090909090909
"Athletics",PAN,0.000286491713891944,2.65957446808511
"Athletics",GRN,0.000283708310703542,2.65957446808511
"Athletics",AFG,0,0
"Athletics",AHO,0,0
"Athletics",ALB,0,0
"Athletics",AND,0,0
"Athletics",ANG,0,0
"Athletics",ANT,0,0
"Athletics",ANZ,0,0
"Athletics",ARG,0,0
"Athletics",ARM,0,0
"Athletics",ARU,0,0
"Athletics",ASA,0,0
"Athletics",AZE,0,0
"Athletics",BAN,0,0
"Athletics",BEN,0,0
"Athletics",BER,0,0
"Athletics",BHU,0,0
"Athletics",BIH,0,0
"Athletics",BIZ,0,0
"Athletics",BOH,0,0
"Athletics",BOL,0,0
"Athletics",BRU,0,0
"Athletics",BUR,0,0
"Athletics",CAF,0,0
"Athletics",CAM,0,0
"Athletics",CAY,0,0
"Athletics",CGO,0,0
"Athletics",CHA,0,0
"Athletics",CHI,0,0
"Athletics",COD,0,0
"Athletics",COK,0,0
"Athletics",COM,0,0
"Athletics",CPV,0,0
"Athletics",CRC,0,0
"Athletics",CRT,0,0
"Athletics",CYP,0,0
"Athletics",DMA,0,0
"Athletics",EGY,0,0
"Athletics",EOR,0,0
"Athletics",ESA,0,0
"Athletics",FIJ,0,0
"Athletics",FSM,0,0
"Athletics",GAB,0,0
"Athletics",GAM,0,0
"Athletics",GBS,0,0
"Athletics",GEO,0,0
"Athletics",GEQ,0,0
"Athletics",GHA,0,0
"Athletics",GUI,0,0
"Athletics",GUM,0,0
"Athletics",GUY,0,0
"Athletics",HAI,0,0
"Athletics",HKG,0,0
"Athletics",HON,0,0
"Athletics",INA,0,0
"Athletics",IND,0,0
"Athletics",IOA,0,0
"Athletics",IRQ,0,0
"Athletics",ISR,0,0
"Athletics",ISV,0,0
"Athletics",IVB,0,0
"Athletics",JOR,0,0
"Athletics",KGZ,0,0
"Athletics",KIR,0,0
"Athletics",KOS,0,0
"Athletics",KUW,0,0
"Athletics",LAO,0,0
"Athletics",LBA,0,0
"Athletics",LBN,0,0
"Athletics",LBR,0,0
"Athletics",LCA,0,0
"Athletics",LES,0,0
"Athletics",LIB,0,0
"Athletics",LIE,0,0
"Athletics",LUX,0,0
"Athletics",MAD,0,0
"Athletics",MAL,0,0
"Athletics",MAS,0,0
"Athletics",MAW,0,0
"Athletics",MDA,0,0
"Athletics",MDV,0,0
"Athletics",MGL,0,0
"Athletics",MHL,0,0
"Athletics",MKD,0,0
"Athletics",MLI,0,0
"Athletics",MLT,0,0
"Athletics",MNE,0,0
"Athletics",MON,0,0
"Athletics",MRI,0,0
"Athletics",MTN,0,0
"Athletics",MYA,0,0
"Athletics",NBO,0,0
"Athletics",NCA,0,0
"Athletics",NEP,0,0
"Athletics",NFL,0,0
"Athletics",NIG,0,0
"Athletics",NRU,0,0
"Athletics",OMA,0,0
"Athletics",PAK,0,0
"Athletics",PAR,0,0
"Athletics",PER,0,0
"Athletics",PHI,0,0
"Athletics",PLE,0,0
"Athletics",PLW,0,0
"Athletics",PNG,0,0
"Athletics",PRK,0,0
"Athletics",RHO,0,0
"Athletics",ROC,0,0
"Athletics",ROT,0,0
"Athletics",RWA,0,0
"Athletics",SAA,0,0
"Athletics",SAM,0,0
"Athletics",SCG,0,0
"Athletics",SEY,0,0
"Athletics",SGP,0,0
"Athletics",SKN,0,0
"Athletics",SLE,0,0
"Athletics",SMR,0,0
"Athletics",SOL,0,0
"Athletics",SOM,0,0
"Athletics",SRB,0,0
"Athletics",SSD,0,0
"Athletics",STP,0,0
"Athletics",SUR,0,0
"Athletics",SVK,0,0
"Athletics",SWZ,0,0
"Athletics",TAN,0,0
"Athletics",TGA,0,0
"Athletics",THA,0,0
"Athletics",TJK,0,0
"Athletics",TKM,0,0
"Athletics",TLS,0,0
"Athletics",TOG,0,0
"Athletics",TPE,0,0
"Athletics",TUV,0,0
"Athletics",UAE,0,0
"Athletics",UAR,0,0
"Athletics",URU,0,0
"Athletics",UZB,0,0
"Athletics",VAN,0,0
"Athletics",VEN,0,0
"Athletics",VIE,0,0
"Athletics",VIN,0,0
"Athletics",VNM,0,0
"Athletics",WIF,0,0
"Athletics",YAR,0,0
"Athletics",YEM,0,0
"Athletics",YMD,0,0
"Athletics",YUG,0,0
"Athletics",ZIM,0,0
"Badminton",ALG,0,0
"Badminton",AUS,0,0
"Badminton",AUT,0,0
"Badminton",AZE,0,0
"Badminton",BEL,0,0
"Badminton",BLR,0,0
"Badminton",BRA,0,0
"Badminton",BRU,0,0
"Badminton",BUL,0,0
"Badminton",CAN,0,0
"Badminton",CHN,0,0
"Badminton",CUB,0,0
"Badminton",CZE,0,0
"Badminton",DEN,0,0
"Badminton",EGY,0,0
"Badminton",EOR,0,0
"Badminton",ESA,0,0
"Badminton",ESP,0,0
"Badminton",EST,0,0
"Badminton",EUN,0,0
"Badminton",FIN,0,0
"Badminton",FRA,0,0
"Badminton",GBR,0,0
"Badminton",GER,0,0
"Badminton",GRE,0,0
"Badminton",GUA,0,0
"Badminton",HKG,0,0
"Badminton",HUN,0,0
"Badminton",INA,0,0
"Badminton",IND,0,0
"Badminton",IRI,0,0
"Badminton",IRL,0,0
"Badminton",ISL,0,0
"Badminton",ISR,0,0
"Badminton",ITA,0,0
"Badminton",JAM,0,0
"Badminton",JPN,0,0
"Badminton",KAZ,0,0
"Badminton",KOR,0,0
"Badminton",LTU,0,0
"Badminton",MAS,0,0
"Badminton",MDV,0,0
"Badminton",MEX,0,0
"Badminton",MLT,0,0
"Badminton",MRI,0,0
"Badminton",MYA,0,0
"Badminton",NED,0,0
"Badminton",NEP,0,0
"Badminton",NGR,0,0
"Badminton",NOR,0,0
"Badminton",NZL,0,0
"Badminton",PAK,0,0
"Badminton",PER,0,0
"Badminton",PHI,0,0
"Badminton",POL,0,0
"Badminton",POR,0,0
"Badminton",ROC,0,0
"Badminton",ROU,0,0
"Badminton",RSA,0,0
"Badminton",RUS,0,0
"Badminton",SEY,0,0
"Badminton",SGP,0,0
"Badminton",SLO,0,0
"Badminton",SRI,0,0
"Badminton",SUI,0,0
"Badminton",SUR,0,0
"Badminton",SVK,0,0
"Badminton",SWE,0,0
"Badminton",TCH,0,0
"Badminton",THA,0,0
"Badminton",TPE,0,0
"Badminton",TTO,0,0
"Badminton",TUR,0,0
"Badminton",UGA,0,0
"Badminton",UKR,0,0
"Badminton",USA,0,0
"Badminton",VIE,0,0
"Badminton",ZAM,0,0
"Baseball",AUS,0,0
"Baseball",CAN,0,0
"Baseball",CHN,0,0
"Baseball",CUB,0,0
"Baseball",DOM,0,0
"Baseball",ESP,0,0
"Baseball",GRE,0,0
"Baseball",ITA,0,0
"Baseball",JPN,0,0
"Baseball",KOR,0,0
"Baseball",NCA,0,0
"Baseball",NED,0,0
"Baseball",PUR,0,0
"Baseball",RSA,0,0
"Baseball",TPE,0,0
"Baseball",USA,0,0
"Baseball__Softball",AUS,0,0
"Baseball__Softball",CAN,0,0
"Baseball__Softball",DOM,0,0
"Baseball__Softball",ISR,0,0
"Baseball__Softball",ITA,0,0
"Baseball__Softball",JPN,0,0
"Baseball__Softball",KOR,0,0
"Baseball__Softball",MEX,0,0
"Baseball__Softball",USA,0,0
"Basketball",USA,1,812.5
"Basketball",AUS,0.309769658459094,0
"Basketball",ESP,0.238284352660842,0
"Basketball",YUG,0.235107227958697,0
"Basketball",LTU,0.152501985702939,0
"Basketball",CHN,0.149324861000794,0
"Basketball",RUS,0.142970611596505,0
"Basketball",FRA,0.142970611596505,0
"Basketball",URS,0.128673550436855,62.5
"Basketball",BRA,0.119142176330421,0
"Basketball",ARG,0.107227958697379,62.5
"Basketball",KOR,0.0953137410643366,0
"Basketball",CRO,0.0857823669579031,0
"Basketball",EUN,0.0714853057982525,62.5
"Basketball",ITA,0.0714853057982525,0
"Basketball",SCG,0.0714853057982525,0
"Basketball",ANG,0,0
"Basketball",BEL,0,0
"Basketball",BLR,0,0
"Basketball",BUL,0,0
"Basketball",CAF,0,0
"Basketball",CAN,0,0
"Basketball",CHI,0,0
"Basketball",COD,0,0
"Basketball",CUB,0,0
"Basketball",CZE,0,0
"Basketball",EGY,0,0
"Basketball",EST,0,0
"Basketball",FIN,0,0
"Basketball",FRG,0,0
"Basketball",GBR,0,0
"Basketball",GER,0,0
"Basketball",GRE,0,0
"Basketball",HUN,0,0
"Basketball",IND,0,0
"Basketball",IRI,0,0
"Basketball",IRL,0,0
"Basketball",IRQ,0,0
"Basketball",ISR,0,0
"Basketball",JPN,0,0
"Basketball",LAT,0,0
"Basketball",MAR,0,0
"Basketball",MEX,0,0
"Basketball",MLI,0,0
"Basketball",NGR,0,0
"Basketball",NZL,0,0
"Basketball",PAN,0,0
"Basketball",PER,0,0
"Basketball",PHI,0,0
"Basketball",POL,0,0
"Basketball",PUR,0,0
"Basketball",ROU,0,0
"Basketball",SEN,0,0
"Basketball",SGP,0,0
"Basketball",SLO,0,0
"Basketball",SRB,0,0
"Basketball",SSD,0,0
"Basketball",SUI,0,0
"Basketball",SVK,0,0
"Basketball",SWE,0,0
"Basketball",TCH,0,0
"Basketball",THA,0,0
"Basketball",TPE,0,0
"Basketball",TUN,0,0
"Basketball",TUR,0,0
"Basketball",UKR,0,0
"Basketball",URU,0,0
"Basketball",VEN,0,0
"Basque Pelota",ESP,0,0
"Beach Volleyball",ANG,0,0
"Beach Volleyball",ARG,0,0
"Beach Volleyball",AUS,0,0
"Beach Volleyball",AUT,0,0
"Beach Volleyball",BEL,0,0
"Beach Volleyball",BRA,0,0
"Beach Volleyball",BUL,0,0
"Beach Volleyball",CAN,0,0
"Beach Volleyball",CHI,0,0
"Beach Volleyball",CHN,0,0
"Beach Volleyball",CRC,0,0
"Beach Volleyball",CUB,0,0
"Beach Volleyball",CZE,0,0
"Beach Volleyball",EGY,0,0
"Beach Volleyball",ESP,0,0
"Beach Volleyball",EST,0,0
"Beach Volleyball",FRA,0,0
"Beach Volleyball",GBR,0,0
"Beach Volleyball",GEO,0,0
"Beach Volleyball",GER,0,0
"Beach Volleyball",GRE,0,0
"Beach Volleyball",INA,0,0
"Beach Volleyball",ITA,0,0
"Beach Volleyball",JPN,0,0
"Beach Volleyball",KEN,0,0
"Beach Volleyball",LAT,0,0
"Beach Volleyball",LTU,0,0
"Beach Volleyball",MAR,0,0
"Beach Volleyball",MEX,0,0
"Beach Volleyball",MRI,0,0
"Beach Volleyball",NED,0,0
"Beach Volleyball",NOR,0,0
"Beach Volleyball",NZL,0,0
"Beach Volleyball",PAR,0,0
"Beach Volleyball",POL,0,0
"Beach Volleyball",POR,0,0
"Beach Volleyball",PUR,0,0
"Beach Volleyball",QAT,0,0
"Beach Volleyball",ROC,0,0
"Beach Volleyball",RSA,0,0
"Beach Volleyball",RUS,0,0
"Beach Volleyball",SUI,0,0
"Beach Volleyball",SWE,0,0
"Beach Volleyball",TUN,0,0
"Beach Volleyball",USA,0,0
"Beach Volleyball",VEN,0,0
"Boxing",CUB,1,232.298951048951
"Boxing",USA,0.80299261073493,166.812354312354
"Boxing",RUS,0.720056935978081,97.6835664335664
"Boxing",KAZ,0.488812503010973,63.5926573426573
"Boxing",ITA,0.459663368585307,32.1969696969697
"Boxing",UKR,0.41164288068703,41.0110722610723
"Boxing",KOR,0.407083657477529,31.25
"Boxing",THA,0.381541745903567,43.5606060606061
"Boxing",GBR,0.330173580816928,50.6264568764569
"Boxing",GER,0.318755440377349,20.8333333333333
"Boxing",IRL,0.30612882426543,20.0320512820513
"Boxing",FRA,0.298355852007388,10.4166666666667
"Boxing",CAN,0.293438682102416,10.4166666666667
"Boxing",BUL,0.276404767693312,20.8333333333333
"Boxing",ROU,0.267213704801092,0
"Boxing",CHN,0.23612938574743,32.3426573426573
"Boxing",AZE,0.210794200413363,0
"Boxing",UZB,0.207639476072026,10.4166666666667
"Boxing",MGL,0.203040032846194,11.3636363636364
"Boxing",TUR,0.188359509844311,0
"Boxing",NGR,0.160425242116461,0
"Boxing",ALG,0.153441544502192,10.4166666666667
"Boxing",HUN,0.151439856055487,10.4166666666667
"Boxing",PUR,0.129033074876503,0
"Boxing",YUG,0.128381587171301,10.4166666666667
"Boxing",NED,0.126271898512701,0
"Boxing",EGY,0.125467403904222,0
"Boxing",BRA,0.124137360753294,0
"Boxing",POL,0.122812009112598,0
"Boxing",PRK,0.122563606444286,10.4166666666667
"Boxing",ESP,0.122126765098352,0
"Boxing",BLR,0.107543489060762,0
"Boxing",MEX,0.0984611167493407,0
"Boxing",PHI,0.0955194126451699,0
"Boxing",URS,0.086162028915708,10.4166666666667
"Boxing",MAR,0.0858029847977447,0
"Boxing",EUN,0.074682978514418,0
"Boxing",NZL,0.0724045147631304,0
"Boxing",IND,0.070935634716168,0
"Boxing",MDA,0.0681629063233535,0
"Boxing",FIN,0.0582274069773429,0
"Boxing",SWE,0.0580867610667695,0
"Boxing",VEN,0.0567084311431511,0
"Boxing",KEN,0.0564294834205142,10.4166666666667
"Boxing",FRG,0.0515889199982834,0
"Boxing",CZE,0.0490426334479042,0
"Boxing",GDR,0.0445331834845232,20.8333333333333
"Boxing",TGA,0.0424115168126946,0
"Boxing",JPN,0.042288551465408,9.61538461538462
"Boxing",DOM,0.0364150831529583,11.3636363636364
"Boxing",SYR,0.0358478296869206,0
"Boxing",ARM,0.035467817358084,0
"Boxing",LTU,0.035467817358084,0
"Boxing",MRI,0.035467817358084,0
"Boxing",TJK,0.035467817358084,0
"Boxing",AUS,0.0348520566400617,0
"Boxing",GEO,0.0326950889652696,0
"Boxing",DEN,0.0298731914057672,0
"Boxing",CMR,0.0283542155715756,0
"Boxing",ZAM,0.0283542155715756,0
"Boxing",ARG,0.0282743445417965,0
"Boxing",TUN,0.0282743445417965,0
"Boxing",COL,0.0232347044267078,0
"Boxing",PAK,0.0232347044267078,0
"Boxing",AFG,0,0
"Boxing",AND,0,0
"Boxing",ANG,0,0
"Boxing",ANT,0,0
"Boxing",ANZ,0,0
"Boxing",ARU,0,0
"Boxing",ASA,0,0
"Boxing",AUT,0,0
"Boxing",BAH,0,0
"Boxing",BAR,0,0
"Boxing",BDI,0,0
"Boxing",BEL,0,0
"Boxing",BEN,0,0
"Boxing",BER,0,0
"Boxing",BIZ,0,0
"Boxing",BOL,0,0
"Boxing",BOT,0,0
"Boxing",BRN,0,0
"Boxing",BUR,0,0
"Boxing",CAF,0,0
"Boxing",CAM,0,0
"Boxing",CGO,0,0
"Boxing",CHA,0,0
"Boxing",CHI,0,0
"Boxing",CIV,0,0
"Boxing",COD,0,0
"Boxing",COK,0,0
"Boxing",CPV,0,0
"Boxing",CRC,0,0
"Boxing",CRO,0,0
"Boxing",ECU,0,0
"Boxing",EOR,0,0
"Boxing",ESA,0,0
"Boxing",EST,0,0
