sport,country,country_str,person_str,final
"Artistic Gymnastics",CAY,0,0,0
"Artistic Gymnastics",COL,0,0,0
"Artistic Gymnastics",CRC,0,0,0
"Artistic Gymnastics",CUB,0,0,0
"Artistic Gymnastics",CYP,0,0,0
"Artistic Gymnastics",DOM,0,0,0
"Artistic Gymnastics",GRE,0,0,0
"Artistic Gymnastics",HAI,0,0,0
"Artistic Gymnastics",HKG,0,0,0
"Artistic Gymnastics",HUN,0,0,0
"Artistic Gymnastics",INA,0,0,0
"Artistic Gymnastics",IND,0,0,0
"Artistic Gymnastics",IRI,0,0,0
"Artistic Gymnastics",JAM,0,0,0
"Artistic Gymnastics",JOR,0,0,0
"Artistic Gymnastics",KAZ,0,0,0
"Artistic Gymnastics",LTU,0,0,0
"Artistic Gymnastics",NGR,0,0,0
"Artistic Gymnastics",NZL,0,0,0
"Artistic Gymnastics",PAN,0,0,0
"Artistic Gymnastics",PER,0,0,0
"Artistic Gymnastics",PHI,0,0,0
"Artistic Gymnastics",POL,0,0,0
"Artistic Gymnastics",POR,0,0,0
"Artistic Gymnastics",PRK,0,0,0
"Artistic Gymnastics",SGP,0,0,0
"Artistic Gymnastics",SLO,0,0,0
"Artistic Gymnastics",SRI,0,0,0
"Artistic Gymnastics",SVK,0,0,0
"Artistic Gymnastics",SYR,0,0,0
"Artistic Swimming",AUS,0,1,0.1865
"Artistic Swimming",CAN,0,1,0.1865
"Artistic Swimming",CHN,0,1,0.1865
"Artistic Swimming",EGY,0,1,0.1865
"Artistic Swimming",ESP,0,1,0.1865
"Artistic Swimming",GRE,0,1,0.1865
"Artistic Swimming",ITA,0,1,0.1865
"Artistic Swimming",JPN,0,1,0.1865
"Artistic Swimming",ROC,0,1,0.1865
"Artistic Swimming",UKR,0,1,0.1865
"Artistic Swimming",FRA,0,0,0.1265
"Artistic Swimming",AUT,0,0,0
"Artistic Swimming",BLR,0,0,0
"Artistic Swimming",COL,0,0,0
"Artistic Swimming",GBR,0,0,0
"Artistic Swimming",ISR,0,0,0
"Artistic Swimming",KAZ,0,0,0
"Artistic Swimming",KOR,0,0,0
"Artistic Swimming",LIE,0,0,0
"Artistic Swimming",MEX,0,0,0
"Artistic Swimming",NED,0,0,0
"Artistic Swimming",NZL,0,0,0
"Artistic Swimming",RSA,0,0,0
"Artistic Swimming",USA,0,0,0
"Athletics",USA,1,1,0.8735
"Athletics",KEN,0.434376928936695,0.305343511450383,0.355363515065006
"Athletics",JAM,0.330297363606857,0.419847328244276,0.305215815515468
"Athletics",FRA,0.101046454256741,0.480916030534352,0.285609753769038
"Athletics",GBR,0.236631909468334,0.595419847328245,0.273611923331463
"Athletics",RUS,0.385142637510842,0,0.264592991969948
"Athletics",GER,0.193875916485469,0.69465648854962,0.262746189740021
"Athletics",AUS,0.147559244500772,0.480916030534352,0.191064040666687
"Athletics",ETH,0.204191521564476,0.259541984732824,0.188684155467467
"Athletics",CHN,0.144653604563651,0.396946564885498,0.173407560686374
"Athletics",POL,0.0967826006254773,0.511450381679391,0.161875142812909
"Athletics",ITA,0.0735211766314199,0.572519083969466,0.157283857506091
"Athletics",CAN,0.0965075249595654,0.435114503816794,0.147449524609054
"Athletics",JPN,0.0713929255723118,0.519083969465648,0.145856100173522
"Athletics",CUB,0.174373312661608,0.137404580152672,0.145420419996998
"Athletics",UKR,0.109302635859379,0.335877862595419,0.137732132209439
"Athletics",ESP,0.0739852303480769,0.427480916030534,0.130553044088823
"Athletics",BLR,0.100867946475832,0.229007633587787,0.112006202893019
"Athletics",BRA,0.0401958509935418,0.427480916030534,0.107339740472258
"Athletics",RSA,0.0919735047666812,0.236641221374046,0.10731938556097
"Athletics",NED,0.0592674602614326,0.328244274809162,0.101934302451513
"Athletics",CZE,0.0620989278256305,0.213740458015267,0.0825245588360554
"Athletics",TTO,0.0611860522960312,0.183206106870229,0.0762027568586711
"Athletics",GRE,0.0665773032448151,0.152671755725191,0.0742118897719361
"Athletics",MAR,0.0778931705054055,0.106870229007634,0.0734439058471373
"Athletics",NGR,0.0763615070414995,0.0916030534351146,0.069544324803159
"Athletics",ROU,0.0719686176023056,0.068702290076336,0.0622554173920206
"Athletics",MEX,0.0475194079539058,0.152671755725191,0.0611191157070814
"Athletics",COL,0.0351775969665436,0.190839694656489,0.0597586121694507
"Athletics",NZL,0.0545833068163774,0.0992366412213743,0.0560063653706376
"Athletics",BEL,0.0162241170021713,0.236641221374046,0.0552795561667513
"Athletics",TUR,0.0292458493717874,0.183206106870229,0.0542598374497157
"Athletics",BAH,0.0494781012038796,0.106870229007634,0.053922753236989
"Athletics",POR,0.0317089959785767,0.152671755725191,0.0502573626800303
"Athletics",FIN,0.0277368856440406,0.160305343511451,0.0489521870023415
"Athletics",SWE,0.027321284372902,0.160305343511451,0.0486666689290693
"Athletics",NOR,0.0351032098694322,0.114503816793893,0.045470867012361
"Athletics",IRL,0.00860516728073103,0.206106870229008,0.0443506812195722
"Athletics",DEN,0.0322061539304448,0.114503816793893,0.0434805895822766
"Athletics",UGA,0.0234808405417241,0.145038167938932,0.0431809557727753
"Athletics",SUI,0,0.206106870229008,0.03843893129771
"Athletics",NAM,0.0470754948045215,0.0305343511450383,0.0380355214192559
"Athletics",IND,0.000337903553719851,0.198473282442748,0.037247406916978
"Athletics",HUN,0.0153718975024731,0.137404580152672,0.0361864477826724
"Athletics",BRN,0.0244959079886924,0.0992366412213743,0.035336322376018
"Athletics",ALG,0.0385044780442089,0.0381679389312976,0.0335708970270585
"Athletics",DOM,0.0290692341342881,0.0610687022900763,0.0313598768273552
"Athletics",ECU,0.00899112985716249,0.129770992366412,0.0303791962882065
"Athletics",LAT,0.0262917989842246,0.0610687022900763,0.0294517788792615
"Athletics",LTU,0.0158223773160341,0.0839694656488549,0.0265302785596269
"Athletics",SLO,0.0238141672033301,0.0534351145038169,0.0263259817236496
"Athletics",QAT,0.0210329057186756,0.0610687022900763,0.0258389192058294
"Athletics",BOT,0.0151922469519022,0.0763358778625956,0.0246737148773309
"Athletics",AUT,0.0211719590264676,0.0534351145038169,0.0245107847061451
"Athletics",BUL,0.0252932831283739,0.0381679389312976,0.0244948061198799
"Athletics",KAZ,0.0123418126883743,0.0763358778625956,0.0227154665382872
"Athletics",ROC,0.0102722680330835,0.0763358778625956,0.0212936893601024
"Athletics",CRO,0.0152604358461326,0.0534351145038169,0.020449568281255
"Athletics",GUA,0.00856933729899307,0.068702290076336,0.0187001118236449
"Athletics",EST,0.0123606081970443,0.0534351145038169,0.0184573866863313
"Athletics",ERI,0.00602214827985809,0.068702290076336,0.0169501929674992
"Athletics",KOR,0.00929003794634727,0.0534351145038169,0.0163479049241024
"Athletics",GRN,0.0154724028121618,0.0305343511450383,0.0163241972205048
"Athletics",SVK,0.000303036026598175,0.068702290076336,0.0130211628495096
"Athletics",ISR,0,0.068702290076336,0.0128129770992367
"Athletics",BAR,0.005736778187154,0.0458015267175573,0.0124831513473992
"Athletics",VEN,0.00888351950378839,0.0305343511450383,0.0117976343876523
"Athletics",PER,0,0.0610687022900763,0.0113893129770992
"Athletics",SRB,0.00569707730004567,0.0381679389312976,0.0110322127158184
"Athletics",BDI,0.00888333652352464,0.0229007633587787,0.0103738445580737
"Athletics",IRI,0.00856933729899307,0.0229007633587787,0.0101581270908205
"Athletics",TUN,0.00856933729899307,0.0229007633587787,0.0101581270908205
"Athletics",EOR,0,0.0534351145038169,0.00996564885496185
"Athletics",GHA,0,0.0534351145038169,0.00996564885496185
"Athletics",UZB,0,0.0534351145038169,0.00996564885496185
"Athletics",PUR,0.00605079508638189,0.0305343511450383,0.009851552712894
"Athletics",ZAM,0.00891582313924116,0.0152671755725191,0.00897249874093349
"Athletics",KSA,0.00860516728073103,0.0152671755725191,0.00875907816613703
"Athletics",SRI,0.00860516728073103,0.0152671755725191,0.00875907816613703
"Athletics",MDA,0,0.0458015267175573,0.00854198473282444
"Athletics",TPE,0,0.0458015267175573,0.00854198473282444
"Athletics",BUR,0.00662290965290911,0.0152671755725191,0.00739726717582337
"Athletics",SUD,0.00865340928370638,0.00763358778625956,0.00736855630004369
"Athletics",ARG,0,0.0381679389312976,0.007118320610687
"Athletics",GEO,0,0.0381679389312976,0.007118320610687
"Athletics",PAN,0.000306858485237815,0.0305343511450383,0.00590546826790802
"Athletics",MOZ,0.00626259199211376,0.00763358778625956,0.00572606482071956
"Athletics",EGY,0,0.0305343511450383,0.00569465648854964
"Athletics",ISL,0.005736778187154,0.00763358778625956,0.00536483073671221
"Athletics",BEN,0,0.0229007633587787,0.00427099236641223
"Athletics",CHI,0,0.0229007633587787,0.00427099236641223
"Athletics",CIV,0,0.0229007633587787,0.00427099236641223
"Athletics",CRC,0,0.0229007633587787,0.00427099236641223
"Athletics",CYP,0,0.0229007633587787,0.00427099236641223
"Athletics",GUY,0,0.0229007633587787,0.00427099236641223
"Athletics",LBR,0,0.0229007633587787,0.00427099236641223
"Athletics",MGL,0,0.0229007633587787,0.00427099236641223
"Athletics",TAN,0,0.0229007633587787,0.00427099236641223
"Athletics",URU,0,0.0229007633587787,0.00427099236641223
"Athletics",AFG,0,0.0152671755725191,0.00284732824427481
"Athletics",ALB,0,0.0152671755725191,0.00284732824427481
"Athletics",ANT,0,0.0152671755725191,0.00284732824427481
"Athletics",AZE,0,0.0152671755725191,0.00284732824427481
"Athletics",BIH,0,0.0152671755725191,0.00284732824427481
"Athletics",BIZ,0,0.0152671755725191,0.00284732824427481
"Athletics",BOL,0,0.0152671755725191,0.00284732824427481
"Athletics",CAY,0,0.0152671755725191,0.00284732824427481
"Athletics",CGO,0,0.0152671755725191,0.00284732824427481
"Athletics",COM,0,0.0152671755725191,0.00284732824427481
"Athletics",DJI,0,0.0152671755725191,0.00284732824427481
"Athletics",DMA,0,0.0152671755725191,0.00284732824427481
"Athletics",GAM,0,0.0152671755725191,0.00284732824427481
"Athletics",GEQ,0,0.0152671755725191,0.00284732824427481
"Athletics",HKG,0,0.0152671755725191,0.00284732824427481
"Athletics",INA,0,0.0152671755725191,0.00284732824427481
"Athletics",IVB,0,0.0152671755725191,0.00284732824427481
"Athletics",KGZ,0,0.0152671755725191,0.00284732824427481
"Athletics",KUW,0,0.0152671755725191,0.00284732824427481
"Athletics",LES,0,0.0152671755725191,0.00284732824427481
"Athletics",LUX,0,0.0152671755725191,0.00284732824427481
"Athletics",MAS,0,0.0152671755725191,0.00284732824427481
"Athletics",MLI,0,0.0152671755725191,0.00284732824427481
"Athletics",MNE,0,0.0152671755725191,0.00284732824427481
"Athletics",MTN,0,0.0152671755725191,0.00284732824427481
"Athletics",NIG,0,0.0152671755725191,0.00284732824427481
"Athletics",OMA,0,0.0152671755725191,0.00284732824427481
"Athletics",PAK,0,0.0152671755725191,0.00284732824427481
"Athletics",PAR,0,0.0152671755725191,0.00284732824427481
"Athletics",PHI,0,0.0152671755725191,0.00284732824427481
"Athletics",RWA,0,0.0152671755725191,0.00284732824427481
"Athletics",SKN,0,0.0152671755725191,0.00284732824427481
"Athletics",SSD,0,0.0152671755725191,0.00284732824427481
"Athletics",THA,0,0.0152671755725191,0.00284732824427481
"Athletics",TUV,0,0.0152671755725191,0.00284732824427481
"Athletics",CMR,0.000634149152621407,0.00763358778625956,0.00185932458998831
"Athletics",SYR,0.000337720573456106,0.00763358778625956,0.00165567815610175
"Athletics",TJK,0.000303036026598175,0.00763358778625956,0.00163184987241035
"Athletics",AND,0,0.00763358778625956,0.00142366412213741
"Athletics",ANG,0,0.00763358778625956,0.00142366412213741
"Athletics",ARM,0,0.00763358778625956,0.00142366412213741
"Athletics",ASA,0,0.00763358778625956,0.00142366412213741
"Athletics",BAN,0,0.00763358778625956,0.00142366412213741
"Athletics",BRU,0,0.00763358778625956,0.00142366412213741
"Athletics",CAF,0,0.00763358778625956,0.00142366412213741
"Athletics",CAM,0,0.00763358778625956,0.00142366412213741
"Athletics",CHA,0,0.00763358778625956,0.00142366412213741
"Athletics",COD,0,0.00763358778625956,0.00142366412213741
"Athletics",COK,0,0.00763358778625956,0.00142366412213741
"Athletics",CPV,0,0.00763358778625956,0.00142366412213741
"Athletics",ESA,0,0.00763358778625956,0.00142366412213741
"Athletics",FIJ,0,0.00763358778625956,0.00142366412213741
"Athletics",FSM,0,0.00763358778625956,0.00142366412213741
"Athletics",GAB,0,0.00763358778625956,0.00142366412213741
"Athletics",GBS,0,0.00763358778625956,0.00142366412213741
"Athletics",GUI,0,0.00763358778625956,0.00142366412213741
"Athletics",GUM,0,0.00763358778625956,0.00142366412213741
"Athletics",HAI,0,0.00763358778625956,0.00142366412213741
"Athletics",HON,0,0.00763358778625956,0.00142366412213741
"Athletics",IRQ,0,0.00763358778625956,0.00142366412213741
"Athletics",ISV,0,0.00763358778625956,0.00142366412213741
"Athletics",JOR,0,0.00763358778625956,0.00142366412213741
"Athletics",KIR,0,0.00763358778625956,0.00142366412213741
"Athletics",KOS,0,0.00763358778625956,0.00142366412213741
"Athletics",LAO,0,0.00763358778625956,0.00142366412213741
"Athletics",LBA,0,0.00763358778625956,0.00142366412213741
"Athletics",LBN,0,0.00763358778625956,0.00142366412213741
"Athletics",LCA,0,0.00763358778625956,0.00142366412213741
"Athletics",MAD,0,0.00763358778625956,0.00142366412213741
"Athletics",MAW,0,0.00763358778625956,0.00142366412213741
"Athletics",MDV,0,0.00763358778625956,0.00142366412213741
"Athletics",MKD,0,0.00763358778625956,0.00142366412213741
"Athletics",MLT,0,0.00763358778625956,0.00142366412213741
"Athletics",MON,0,0.00763358778625956,0.00142366412213741
"Athletics",MRI,0,0.00763358778625956,0.00142366412213741
"Athletics",NCA,0,0.00763358778625956,0.00142366412213741
"Athletics",NEP,0,0.00763358778625956,0.00142366412213741
"Athletics",NRU,0,0.00763358778625956,0.00142366412213741
"Athletics",PLE,0,0.00763358778625956,0.00142366412213741
"Athletics",PLW,0,0.00763358778625956,0.00142366412213741
"Athletics",PNG,0,0.00763358778625956,0.00142366412213741
"Athletics",SAM,0,0.00763358778625956,0.00142366412213741
"Athletics",SEN,0,0.00763358778625956,0.00142366412213741
"Athletics",SEY,0,0.00763358778625956,0.00142366412213741
"Athletics",SGP,0,0.00763358778625956,0.00142366412213741
"Athletics",SLE,0,0.00763358778625956,0.00142366412213741
"Athletics",SOL,0,0.00763358778625956,0.00142366412213741
"Athletics",SOM,0,0.00763358778625956,0.00142366412213741
"Athletics",STP,0,0.00763358778625956,0.00142366412213741
"Athletics",SWZ,0,0.00763358778625956,0.00142366412213741
"Athletics",TGA,0,0.00763358778625956,0.00142366412213741
"Athletics",TKM,0,0.00763358778625956,0.00142366412213741
"Athletics",TLS,0,0.00763358778625956,0.00142366412213741
"Athletics",TOG,0,0.00763358778625956,0.00142366412213741
"Athletics",UAE,0,0.00763358778625956,0.00142366412213741
"Athletics",VIE,0,0.00763358778625956,0.00142366412213741
"Athletics",VIN,0,0.00763358778625956,0.00142366412213741
"Athletics",YEM,0,0.00763358778625956,0.00142366412213741
"Athletics",ZIM,0,0.00763358778625956,0.00142366412213741
"Athletics",AHO,0,0,0
"Athletics",ANZ,0,0,0
"Athletics",ARU,0,0,0
"Athletics",BER,0,0,0
"Athletics",BHU,0,0,0
"Athletics",BOH,0,0,0
"Athletics",CRT,0,0,0
"Athletics",EUN,0.128131149953134,0,0
"Athletics",FRG,0,0,0
"Athletics",GDR,0,0,0
"Athletics",IOA,0,0,0
"Athletics",LIB,0,0,0
"Athletics",LIE,0,0,0
"Athletics",MAL,0,0,0
"Athletics",MHL,0,0,0
"Athletics",MYA,0,0,0
"Athletics",NBO,0,0,0
"Athletics",NFL,0,0,0
"Athletics",PRK,0,0,0
"Athletics",RHO,0,0,0
"Athletics",ROT,0,0,0
"Athletics",SAA,0,0,0
"Athletics",SCG,0,0,0
"Athletics",SMR,0,0,0
"Athletics",SUR,0,0,0
"Athletics",TCH,0.00074842961421223,0,0
"Athletics",UAR,0,0,0
"Athletics",URS,0,0,0
"Athletics",VAN,0,0,0
"Athletics",VNM,0,0,0
"Athletics",WIF,0,0,0
"Athletics",YAR,0,0,0
"Athletics",YMD,0,0,0
"Athletics",YUG,0,0,0
"Badminton",CHN,1,1,0.8735
"Badminton",INA,0.502700950359797,0.846153846153847,0.503163245204873
"Badminton",KOR,0.515719169086695,0.76923076923077,0.497760607624098
"Badminton",MAS,0.269761395907926,0.615384615384615,0.300095309757976
"Badminton",DEN,0.225954821675773,0.692307692307691,0.28434634710664
"Badminton",JPN,0.0866098610268383,1,0.246000974525438
"Badminton",FRA,0,0.307692307692309,0.183884615384616
"Badminton",GBR,0.092044541404141,0.538461538461538,0.163657676867722
"Badminton",CAN,0,0.615384615384615,0.114769230769231
"Badminton",IND,0.075866884074021,0.307692307692309,0.109505164743468
"Badminton",TPE,0.0426077391010039,0.384615384615385,0.101002285993159
"Badminton",THA,0,0.538461538461538,0.100423076923077
"Badminton",NED,0.0423683697802118,0.307692307692309,0.0864916854236211
"Badminton",GER,0,0.384615384615385,0.0717307692307693
"Badminton",AUS,0,0.307692307692309,0.0573846153846156
"Badminton",HKG,0,0.307692307692309,0.0573846153846156
"Badminton",ROC,0,0.307692307692309,0.0573846153846156
"Badminton",USA,0,0.307692307692309,0.0573846153846156
"Badminton",BUL,0,0.230769230769231,0.0430384615384616
"Badminton",EGY,0,0.230769230769231,0.0430384615384616
"Badminton",NGR,0,0.230769230769231,0.0430384615384616
"Badminton",ESP,0.0110256868726283,0.153846153846154,0.0362669545738034
"Badminton",BRA,0,0.153846153846154,0.0286923076923077
"Badminton",EST,0,0.153846153846154,0.0286923076923077
"Badminton",GUA,0,0.153846153846154,0.0286923076923077
"Badminton",HUN,0,0.153846153846154,0.0286923076923077
"Badminton",ISR,0,0.153846153846154,0.0286923076923077
"Badminton",MEX,0,0.153846153846154,0.0286923076923077
