Sport,Country,Ratio,Onlybefore2Count
Cycling,MEX,1.37362637362637,10
Cycling,MON,0.137362637362637,1
Cycling,NED,3.98351648351648,29
Cycling,NOR,1.92307692307692,14
Cycling,NZL,2.47252747252747,18
Cycling,PER,0.137362637362637,1
Cycling,PHI,0.961538461538462,7
Cycling,POL,1.51098901098901,11
Cycling,PUR,0.137362637362637,1
Cycling,SLE,0.137362637362637,1
Cycling,SMR,0.137362637362637,1
Cycling,SUI,2.88461538461538,21
Cycling,SUR,0.137362637362637,1
Cycling,SWE,2.33516483516484,17
Cycling,TCH,1.78571428571429,13
Cycling,TPE,0.549450549450549,4
Cycling,TTO,0.274725274725275,2
Cycling,UAE,0.824175824175824,6
Cycling,UGA,0.274725274725275,2
Cycling,URS,2.47252747252747,18
Cycling,URU,0.549450549450549,4
Cycling,USA,5.08241758241758,37
Cycling,VEN,0.686813186813187,5
Cycling,VIE,0.137362637362637,1
Cycling,YUG,1.64835164835165,12
Cycling,ZIM,0.274725274725275,2
Diving,ARG,0.689655172413793,1
Diving,AUS,4.82758620689655,7
Diving,AUT,2.06896551724138,3
Diving,BAH,0.689655172413793,1
Diving,BAR,0.689655172413793,1
Diving,BEL,0.689655172413793,1
Diving,BRA,0.689655172413793,1
Diving,CAN,7.58620689655172,11
Diving,CHN,9.6551724137931,14
Diving,DOM,2.06896551724138,3
Diving,ECU,0.689655172413793,1
Diving,EGY,2.75862068965517,4
Diving,ESP,2.75862068965517,4
Diving,FIN,0.689655172413793,1
Diving,FRA,2.06896551724138,3
Diving,FRG,5.51724137931035,8
Diving,GBR,6.20689655172414,9
Diving,GDR,2.75862068965517,4
Diving,HKG,2.75862068965517,4
Diving,HUN,2.06896551724138,3
Diving,ITA,2.75862068965517,4
Diving,JPN,4.13793103448276,6
Diving,KOR,2.06896551724138,3
Diving,KUW,1.37931034482759,2
Diving,MEX,5.51724137931035,8
Diving,NED,1.37931034482759,2
Diving,NOR,2.06896551724138,3
Diving,NZL,2.06896551724138,3
Diving,POL,0.689655172413793,1
Diving,POR,0.689655172413793,1
Diving,SUI,0.689655172413793,1
Diving,SWE,2.06896551724138,3
Diving,SYR,0.689655172413793,1
Diving,URS,5.51724137931035,8
Diving,USA,7.58620689655172,11
Diving,VEN,0.689655172413793,1
Diving,ZIM,2.06896551724138,3
Equestrianism,ARG,1.36986301369863,4
Equestrianism,AUS,5.13698630136986,15
Equestrianism,AUT,1.71232876712329,5
Equestrianism,BEL,1.36986301369863,4
Equestrianism,BER,0.684931506849315,2
Equestrianism,BRA,2.3972602739726,7
Equestrianism,CAN,6.50684931506849,19
Equestrianism,CHI,1.36986301369863,4
Equestrianism,COL,1.36986301369863,4
Equestrianism,DEN,2.05479452054794,6
Equestrianism,ECU,0.342465753424658,1
Equestrianism,EGY,0.342465753424658,1
Equestrianism,ESP,3.42465753424658,10
Equestrianism,FIN,1.36986301369863,4
Equestrianism,FRA,5.47945205479452,16
Equestrianism,FRG,7.19178082191781,21
Equestrianism,GBR,6.84931506849315,20
Equestrianism,GUA,0.342465753424658,1
Equestrianism,IRL,3.42465753424658,10
Equestrianism,ISV,0.684931506849315,2
Equestrianism,ITA,4.10958904109589,12
Equestrianism,JPN,4.79452054794521,14
Equestrianism,KOR,3.42465753424658,10
Equestrianism,LIE,0.342465753424658,1
Equestrianism,MEX,5.13698630136986,15
Equestrianism,NED,3.08219178082192,9
Equestrianism,NOR,0.342465753424658,1
Equestrianism,NZL,3.42465753424658,10
Equestrianism,PER,0.342465753424658,1
Equestrianism,POL,1.36986301369863,4
Equestrianism,POR,0.342465753424658,1
Equestrianism,PUR,1.02739726027397,3
Equestrianism,SUI,4.45205479452055,13
Equestrianism,SWE,3.42465753424658,10
Equestrianism,URS,2.73972602739726,8
Equestrianism,USA,6.84931506849315,20
Equestrianism,VEN,0.342465753424658,1
Equestrianism,YUG,1.02739726027397,3
Fencing,ARG,2.24948875255624,11
Fencing,ARU,0.204498977505113,1
Fencing,AUS,0.81799591002045,4
Fencing,AUT,2.24948875255624,11
Fencing,BEL,0.81799591002045,4
Fencing,BOL,0.408997955010225,2
Fencing,BRA,0.81799591002045,4
Fencing,BRN,0.81799591002045,4
Fencing,BUL,1.02249488752556,5
Fencing,CAN,4.9079754601227,24
Fencing,CHN,5.72597137014315,28
Fencing,COL,1.02249488752556,5
Fencing,EGY,1.43149284253579,7
Fencing,ESP,1.6359918200409,8
Fencing,FIN,0.204498977505113,1
Fencing,FRA,5.72597137014315,28
Fencing,FRG,6.33946830265849,31
Fencing,GBR,5.11247443762781,25
Fencing,GDR,1.43149284253579,7
Fencing,GRE,0.204498977505113,1
Fencing,HAI,0.408997955010225,2
Fencing,HKG,2.45398773006135,12
Fencing,HUN,4.08997955010225,20
Fencing,INA,0.408997955010225,2
Fencing,ISR,0.81799591002045,4
Fencing,ISV,0.81799591002045,4
Fencing,ITA,5.31697341513292,26
Fencing,JOR,0.408997955010225,2
Fencing,JPN,3.06748466257669,15
Fencing,KOR,5.11247443762781,25
Fencing,KSA,1.43149284253579,7
Fencing,KUW,3.2719836400818,16
Fencing,LIB,1.02249488752556,5
Fencing,MEX,0.408997955010225,2
Fencing,MON,0.204498977505113,1
Fencing,NED,1.02249488752556,5
Fencing,NOR,1.22699386503067,6
Fencing,NZL,0.408997955010225,2
Fencing,PAN,0.204498977505113,1
Fencing,PAR,0.408997955010225,2
Fencing,PHI,0.204498977505113,1
Fencing,POL,3.68098159509202,18
Fencing,POR,0.81799591002045,4
Fencing,PUR,0.408997955010225,2
Fencing,ROU,2.45398773006135,12
Fencing,SUI,2.24948875255624,11
Fencing,SWE,3.06748466257669,15
Fencing,TPE,0.81799591002045,4
Fencing,TUR,0.408997955010225,2
Fencing,URS,4.08997955010225,20
Fencing,USA,5.93047034764826,29
Fencing,VEN,0.408997955010225,2
Football,ARG,3.18725099601594,16
Football,AUS,3.38645418326693,17
Football,BRA,5.77689243027888,29
Football,CAN,2.78884462151394,14
Football,CHI,2.78884462151394,14
Football,CHN,2.78884462151394,14
Football,CMR,2.98804780876494,15
Football,CRC,3.38645418326693,17
Football,EGY,3.38645418326693,17
Football,FRA,3.18725099601594,16
Football,FRG,5.97609561752988,30
Football,GUA,3.38645418326693,17
Football,IRQ,5.37848605577689,27
Football,ITA,6.97211155378486,35
Football,KOR,3.18725099601594,16
Football,KSA,2.98804780876494,15
Football,MAR,2.98804780876494,15
Football,NGR,3.38645418326693,17
Football,NOR,2.98804780876494,15
Football,QAT,2.78884462151394,14
Football,SWE,3.38645418326693,17
Football,TUN,3.78486055776892,19
Football,URS,3.58565737051793,18
Football,USA,5.57768924302789,28
Football,YUG,6.37450199203187,32
Football,ZAM,3.58565737051793,18
Gymnastics,AUS,2.3728813559322,7
Gymnastics,BEL,0.338983050847458,1
Gymnastics,BRA,1.35593220338983,4
Gymnastics,BUL,4.06779661016949,12
Gymnastics,CAN,7.45762711864407,22
Gymnastics,CHN,7.11864406779661,21
Gymnastics,ESP,5.42372881355932,16
Gymnastics,FRA,5.76271186440678,17
Gymnastics,FRG,6.10169491525424,18
Gymnastics,GBR,4.74576271186441,14
Gymnastics,GDR,4.06779661016949,12
Gymnastics,GRE,0.338983050847458,1
Gymnastics,GUA,0.338983050847458,1
Gymnastics,HUN,4.06779661016949,12
Gymnastics,ISR,1.69491525423729,5
Gymnastics,ITA,4.06779661016949,12
Gymnastics,JPN,7.79661016949153,23
Gymnastics,KOR,5.42372881355932,16
Gymnastics,MEX,0.338983050847458,1
Gymnastics,NOR,0.338983050847458,1
Gymnastics,POR,0.677966101694915,2
Gymnastics,ROU,6.44067796610169,19
Gymnastics,SMR,0.338983050847458,1
Gymnastics,SUI,4.06779661016949,12
Gymnastics,SWE,0.677966101694915,2
Gymnastics,TCH,2.03389830508475,6
Gymnastics,TPE,0.338983050847458,1
Gymnastics,URS,4.06779661016949,12
Gymnastics,USA,7.79661016949153,23
Gymnastics,YUG,0.338983050847458,1
Handball,ALG,4.71092077087794,22
Handball,AUT,3.21199143468951,15
Handball,CHN,4.28265524625268,20
Handball,CIV,2.99785867237687,14
Handball,DEN,2.99785867237687,14
Handball,ESP,4.49678800856531,21
Handball,FRG,5.99571734475375,28
Handball,GDR,2.78372591006424,13
Handball,HUN,2.99785867237687,14
Handball,ISL,4.28265524625268,20
Handball,JPN,5.78158458244111,27
Handball,KOR,9.42184154175589,44
Handball,NOR,2.99785867237687,14
Handball,ROU,3.21199143468951,15
Handball,SUI,3.21199143468951,15
Handball,SWE,4.92505353319058,23
Handball,TCH,6.20985010706638,29
Handball,URS,6.20985010706638,29
Handball,USA,8.99357601713062,42
Handball,YUG,10.2783725910064,48
Hockey,ARG,5.95009596928983,31
Hockey,AUS,10.5566218809981,55
Hockey,CAN,9.59692898272553,50
Hockey,ESP,4.99040307101727,26
Hockey,FRG,9.21305182341651,48
Hockey,GBR,7.2936660268714,38
Hockey,IND,5.56621880998081,29
Hockey,KEN,4.99040307101727,26
Hockey,KOR,6.14203454894434,32
Hockey,MAS,3.07101727447217,16
Hockey,NED,9.98080614203455,52
Hockey,NZL,6.14203454894434,32
Hockey,PAK,5.18234165067178,27
Hockey,URS,2.87907869481766,15
Hockey,USA,8.44529750479846,44
Judo,ALG,1.2853470437018,5
Judo,ANG,1.79948586118252,7
Judo,ARG,1.79948586118252,7
Judo,ARU,0.25706940874036,1
Judo,AUS,1.54241645244216,6
Judo,AUT,1.2853470437018,5
Judo,BAR,0.25706940874036,1
Judo,BEL,1.02827763496144,4
Judo,BEN,0.25706940874036,1
Judo,BOL,0.51413881748072,2
Judo,BRA,2.82776349614396,11
Judo,BUL,1.2853470437018,5
Judo,CAN,2.31362467866324,9
Judo,CGO,0.77120822622108,3
Judo,CHI,0.25706940874036,1
Judo,CHN,1.79948586118252,7
Judo,CIV,0.51413881748072,2
Judo,CMR,1.54241645244216,6
Judo,COL,0.77120822622108,3
Judo,CRC,1.2853470437018,5
Judo,CYP,1.02827763496144,4
Judo,DEN,0.51413881748072,2
Judo,DOM,0.77120822622108,3
Judo,ECU,0.25706940874036,1
Judo,EGY,1.79948586118252,7
Judo,ESA,0.51413881748072,2
Judo,ESP,1.79948586118252,7
Judo,FIJ,0.77120822622108,3
Judo,FIN,1.02827763496144,4
Judo,FRA,3.08483290488432,12
Judo,FRG,2.82776349614396,11
Judo,GBR,2.5706940874036,10
Judo,GDR,1.02827763496144,4
Judo,GUI,0.25706940874036,1
Judo,GUM,0.77120822622108,3
Judo,HKG,2.05655526992288,8
Judo,HON,0.25706940874036,1
Judo,HUN,1.79948586118252,7
Judo,IRL,0.51413881748072,2
Judo,ISL,0.77120822622108,3
Judo,ISR,0.51413881748072,2
Judo,ITA,1.79948586118252,7
Judo,JPN,3.34190231362468,13
Judo,KEN,1.02827763496144,4
Judo,KOR,2.82776349614396,11
Judo,KUW,1.79948586118252,7
Judo,LIB,1.2853470437018,5
Judo,LIE,1.02827763496144,4
Judo,MAR,1.79948586118252,7
Judo,MEX,1.2853470437018,5
Judo,MGL,1.54241645244216,6
Judo,MLI,0.77120822622108,3
Judo,MLT,0.51413881748072,2
Judo,MON,0.51413881748072,2
Judo,NED,1.2853470437018,5
Judo,NEP,0.51413881748072,2
Judo,NGR,0.77120822622108,3
Judo,NOR,0.77120822622108,3
Judo,NZL,1.02827763496144,4
Judo,PAR,0.51413881748072,2
Judo,PER,0.25706940874036,1
Judo,PHI,0.77120822622108,3
Judo,POL,1.54241645244216,6
Judo,POR,1.54241645244216,6
Judo,PUR,1.2853470437018,5
Judo,ROU,0.77120822622108,3
Judo,SEN,2.5706940874036,10
Judo,SMR,0.77120822622108,3
Judo,SUI,0.77120822622108,3
Judo,SUR,0.25706940874036,1
Judo,SWE,1.54241645244216,6
Judo,TCH,0.77120822622108,3
Judo,TPE,2.31362467866324,9
Judo,TUN,0.77120822622108,3
Judo,TUR,1.54241645244216,6
Judo,URS,1.79948586118252,7
