Sport,Country,Ratio,Onlybefore2Count
Athletics,GEQ,0.055663790704147,2
Athletics,GER,3.61814639576955,130
Athletics,GHA,0.278318953520735,10
Athletics,GRE,1.08544391873087,39
Athletics,GRN,0.222655162816588,8
Athletics,GUA,0.278318953520735,10
Athletics,GUI,0.111327581408294,4
Athletics,GUM,0.111327581408294,4
Athletics,GUY,0.166991372112441,6
Athletics,HAI,0.166991372112441,6
Athletics,HKG,0.194823267464514,7
Athletics,HON,0.0834956860562204,3
Athletics,HUN,0.834956860562204,30
Athletics,INA,0.111327581408294,4
Athletics,IND,1.02978012802672,37
Athletics,IOA,0.055663790704147,2
Athletics,IRI,0.417478430281102,15
Athletics,IRL,0.946284441970498,34
Athletics,IRQ,0.055663790704147,2
Athletics,ISL,0.139159476760367,5
Athletics,ISR,0.278318953520735,10
Athletics,ISV,0.139159476760367,5
Athletics,ITA,1.50292234901197,54
Athletics,IVB,0.111327581408294,4
Athletics,JAM,2.1987197328138,79
Athletics,JOR,0.055663790704147,2
Athletics,JPN,2.25438352351795,81
Athletics,KAZ,1.08544391873087,39
Athletics,KEN,2.05956025605344,74
Athletics,KGZ,0.166991372112441,6
Athletics,KIR,0.111327581408294,4
Athletics,KOR,0.72362927915391,26
Athletics,KOS,0.055663790704147,2
Athletics,KSA,0.361814639576955,13
Athletics,KUW,0.0834956860562204,3
Athletics,LAO,0.055663790704147,2
Athletics,LAT,0.779293069858057,28
Athletics,LBA,0.0834956860562204,3
Athletics,LBR,0.139159476760367,5
Athletics,LCA,0.111327581408294,4
Athletics,LES,0.166991372112441,6
Athletics,LIB,0.0834956860562204,3
Athletics,LIE,0.0278318953520735,1
Athletics,LTU,0.779293069858057,28
Athletics,LUX,0.055663790704147,2
Athletics,MAD,0.055663790704147,2
Athletics,MAR,0.862788755914278,31
Athletics,MAS,0.111327581408294,4
Athletics,MAW,0.111327581408294,4
Athletics,MDA,0.389646534929029,14
Athletics,MDV,0.0834956860562204,3
Athletics,MEX,0.862788755914278,31
Athletics,MGL,0.139159476760367,5
Athletics,MHL,0.111327581408294,4
Athletics,MKD,0.111327581408294,4
Athletics,MLI,0.111327581408294,4
Athletics,MLT,0.111327581408294,4
Athletics,MNE,0.055663790704147,2
Athletics,MON,0.0278318953520735,1
Athletics,MOZ,0.055663790704147,2
Athletics,MRI,0.139159476760367,5
Athletics,MTN,0.0834956860562204,3
Athletics,MYA,0.111327581408294,4
Athletics,NAM,0.139159476760367,5
Athletics,NCA,0.0834956860562204,3
Athletics,NED,1.08544391873087,39
Athletics,NEP,0.111327581408294,4
Athletics,NGR,1.05761202337879,38
Athletics,NIG,0.111327581408294,4
Athletics,NOR,0.55663790704147,20
Athletics,NZL,0.473142220985249,17
Athletics,OMA,0.0834956860562204,3
Athletics,PAK,0.111327581408294,4
Athletics,PAN,0.139159476760367,5
Athletics,PAR,0.111327581408294,4
Athletics,PER,0.417478430281102,15
Athletics,PHI,0.111327581408294,4
Athletics,PLE,0.111327581408294,4
Athletics,PLW,0.055663790704147,2
Athletics,PNG,0.0834956860562204,3
Athletics,POL,2.56053437239076,92
Athletics,POR,1.00194823267465,36
Athletics,PRK,0.222655162816588,8
Athletics,PUR,0.500974116337323,18
Athletics,QAT,0.333982744224882,12
Athletics,ROT,0.166991372112441,6
Athletics,ROU,0.890620651266351,32
Athletics,RSA,1.3637628722516,49
Athletics,RUS,2.7275257445032,98
Athletics,RWA,0.139159476760367,5
Athletics,SAM,0.0834956860562204,3
Athletics,SEN,0.194823267464514,7
Athletics,SEY,0.0834956860562204,3
Athletics,SGP,0.111327581408294,4
Athletics,SKN,0.194823267464514,7
Athletics,SLE,0.111327581408294,4
Athletics,SLO,0.55663790704147,20
Athletics,SMR,0.055663790704147,2
Athletics,SOL,0.111327581408294,4
Athletics,SOM,0.0834956860562204,3
Athletics,SRB,0.528806011689396,19
Athletics,SRI,0.111327581408294,4
Athletics,SSD,0.0834956860562204,3
Athletics,STP,0.111327581408294,4
Athletics,SUD,0.166991372112441,6
Athletics,SUI,0.612301697745616,22
Athletics,SUR,0.0834956860562204,3
Athletics,SVK,0.500974116337323,18
Athletics,SWE,0.584469802393543,21
Athletics,SWZ,0.055663790704147,2
Athletics,SYR,0.055663790704147,2
Athletics,TAN,0.194823267464514,7
Athletics,TGA,0.111327581408294,4
Athletics,THA,0.166991372112441,6
Athletics,TJK,0.0834956860562204,3
Athletics,TKM,0.111327581408294,4
Athletics,TLS,0.0834956860562204,3
Athletics,TOG,0.111327581408294,4
Athletics,TPE,0.306150848872808,11
Athletics,TTO,0.695797383801837,25
Athletics,TUN,0.222655162816588,8
Athletics,TUR,1.39159476760367,50
Athletics,TUV,0.0834956860562204,3
Athletics,UAE,0.111327581408294,4
Athletics,UGA,0.695797383801837,25
Athletics,UKR,3.11717227943223,112
Athletics,URU,0.166991372112441,6
Athletics,USA,5.84469802393543,210
Athletics,UZB,0.64013359309769,23
Athletics,VAN,0.055663790704147,2
Athletics,VEN,0.500974116337323,18
Athletics,VIE,0.111327581408294,4
Athletics,VIN,0.0834956860562204,3
Athletics,YEM,0.0834956860562204,3
Athletics,ZAM,0.139159476760367,5
Athletics,ZIM,0.194823267464514,7
Badminton,AUS,3.38345864661654,9
Badminton,AUT,1.50375939849624,4
Badminton,BEL,0.75187969924812,2
Badminton,BLR,0.37593984962406,1
Badminton,BRA,0.75187969924812,2
Badminton,BRU,0.37593984962406,1
Badminton,BUL,1.50375939849624,4
Badminton,CAN,1.8796992481203,5
Badminton,CHN,7.89473684210526,21
Badminton,CUB,0.37593984962406,1
Badminton,CZE,0.75187969924812,2
Badminton,DEN,4.13533834586466,11
Badminton,EGY,0.37593984962406,1
Badminton,ESP,0.75187969924812,2
Badminton,EST,0.75187969924812,2
Badminton,FIN,1.12781954887218,3
Badminton,FRA,1.12781954887218,3
Badminton,GBR,3.7593984962406,10
Badminton,GER,3.38345864661654,9
Badminton,GUA,0.37593984962406,1
Badminton,HKG,3.00751879699248,8
Badminton,HUN,0.37593984962406,1
Badminton,INA,5.6390977443609,15
Badminton,IND,3.38345864661654,9
Badminton,IRL,0.75187969924812,2
Badminton,ISL,0.37593984962406,1
Badminton,ISR,0.37593984962406,1
Badminton,ITA,0.75187969924812,2
Badminton,JPN,7.14285714285714,19
Badminton,KOR,6.76691729323308,18
Badminton,LTU,0.37593984962406,1
Badminton,MAS,3.7593984962406,10
Badminton,MDV,0.37593984962406,1
Badminton,MEX,0.75187969924812,2
Badminton,MRI,0.37593984962406,1
Badminton,NED,1.50375939849624,4
Badminton,NOR,0.37593984962406,1
Badminton,PER,0.75187969924812,2
Badminton,POL,2.63157894736842,7
Badminton,POR,0.75187969924812,2
Badminton,RSA,1.8796992481203,5
Badminton,RUS,3.00751879699248,8
Badminton,SGP,1.8796992481203,5
Badminton,SLO,0.37593984962406,1
Badminton,SRI,0.75187969924812,2
Badminton,SUI,0.37593984962406,1
Badminton,SUR,0.75187969924812,2
Badminton,SVK,0.37593984962406,1
Badminton,SWE,0.37593984962406,1
Badminton,THA,3.7593984962406,10
Badminton,TPE,3.7593984962406,10
Badminton,TUR,0.75187969924812,2
Badminton,UGA,0.37593984962406,1
Badminton,UKR,1.50375939849624,4
Badminton,USA,3.7593984962406,10
Badminton,VIE,0.75187969924812,2
Basketball,ANG,2.47422680412371,12
Basketball,ARG,3.91752577319588,19
Basketball,AUS,8.24742268041237,40
Basketball,BLR,2.06185567010309,10
Basketball,BRA,6.80412371134021,33
Basketball,CAN,3.50515463917526,17
Basketball,CHN,8.65979381443299,42
Basketball,CRO,4.5360824742268,22
Basketball,CZE,2.47422680412371,12
Basketball,ESP,5.77319587628866,28
Basketball,FRA,8.04123711340206,39
Basketball,GBR,4.94845360824742,24
Basketball,JPN,2.47422680412371,12
Basketball,LTU,3.71134020618557,18
Basketball,NGR,3.91752577319588,19
Basketball,RUS,4.94845360824742,24
Basketball,SEN,2.47422680412371,12
Basketball,SRB,4.94845360824742,24
Basketball,TUN,2.47422680412371,12
Basketball,TUR,3.50515463917526,17
Basketball,USA,7.62886597938144,37
Basketball,VEN,2.47422680412371,12
Beach Volleyball,ARG,1.88679245283019,3
Beach Volleyball,AUS,4.40251572327044,7
Beach Volleyball,AUT,3.77358490566038,6
Beach Volleyball,BRA,8.17610062893082,13
Beach Volleyball,CAN,6.91823899371069,11
Beach Volleyball,CHI,1.25786163522013,2
Beach Volleyball,CHN,3.77358490566038,6
Beach Volleyball,CRC,1.25786163522013,2
Beach Volleyball,CUB,1.25786163522013,2
Beach Volleyball,CZE,4.40251572327044,7
Beach Volleyball,EGY,1.25786163522013,2
Beach Volleyball,ESP,2.51572327044025,4
Beach Volleyball,GBR,2.51572327044025,4
Beach Volleyball,GER,8.17610062893082,13
Beach Volleyball,GRE,1.25786163522013,2
Beach Volleyball,ITA,4.40251572327044,7
Beach Volleyball,JPN,1.25786163522013,2
Beach Volleyball,LAT,2.51572327044025,4
Beach Volleyball,MEX,1.25786163522013,2
Beach Volleyball,MRI,1.25786163522013,2
Beach Volleyball,NED,6.28930817610063,10
Beach Volleyball,NOR,1.25786163522013,2
Beach Volleyball,POL,3.77358490566038,6
Beach Volleyball,QAT,1.25786163522013,2
Beach Volleyball,RSA,1.25786163522013,2
Beach Volleyball,RUS,5.66037735849057,9
Beach Volleyball,SUI,5.66037735849057,9
Beach Volleyball,TUN,1.25786163522013,2
Beach Volleyball,USA,7.54716981132075,12
Beach Volleyball,VEN,2.51572327044025,4
Boxing,AFG,0.198412698412698,1
Boxing,ALG,2.18253968253968,11
Boxing,ARG,1.19047619047619,6
Boxing,ARM,1.19047619047619,6
Boxing,AUS,2.77777777777778,14
Boxing,AZE,3.17460317460317,16
Boxing,BEN,0.198412698412698,1
Boxing,BLR,0.992063492063492,5
Boxing,BOT,0.198412698412698,1
Boxing,BRA,2.97619047619048,15
Boxing,BUL,1.38888888888889,7
Boxing,CAF,0.198412698412698,1
Boxing,CAN,1.19047619047619,6
Boxing,CGO,0.396825396825397,2
Boxing,CHN,3.76984126984127,19
Boxing,CMR,1.78571428571429,9
Boxing,COD,0.198412698412698,1
Boxing,COL,1.58730158730159,8
Boxing,CPV,0.198412698412698,1
Boxing,CRO,0.396825396825397,2
Boxing,CUB,2.18253968253968,11
Boxing,CZE,0.198412698412698,1
Boxing,DEN,0.198412698412698,1
Boxing,DOM,0.992063492063492,5
Boxing,ECU,1.58730158730159,8
Boxing,EGY,1.78571428571429,9
Boxing,ESP,0.793650793650794,4
Boxing,FIJ,0.198412698412698,1
Boxing,FIN,0.198412698412698,1
Boxing,FRA,2.77777777777778,14
Boxing,FSM,0.198412698412698,1
Boxing,GAB,0.396825396825397,2
Boxing,GBR,3.96825396825397,20
Boxing,GER,1.78571428571429,9
Boxing,GHA,0.793650793650794,4
Boxing,HAI,0.198412698412698,1
Boxing,HON,0.396825396825397,2
Boxing,HUN,0.793650793650794,4
Boxing,IND,1.58730158730159,8
Boxing,IRI,0.793650793650794,4
Boxing,IRL,1.98412698412698,10
Boxing,IRQ,0.396825396825397,2
Boxing,ISV,0.198412698412698,1
Boxing,ITA,2.18253968253968,11
Boxing,JOR,0.595238095238095,3
Boxing,JPN,1.19047619047619,6
Boxing,KAZ,3.76984126984127,19
Boxing,KEN,0.793650793650794,4
Boxing,KGZ,0.198412698412698,1
Boxing,KOR,0.595238095238095,3
Boxing,LES,0.396825396825397,2
Boxing,LTU,0.595238095238095,3
Boxing,MAR,2.77777777777778,14
Boxing,MDA,0.198412698412698,1
Boxing,MEX,1.38888888888889,7
Boxing,MGL,1.78571428571429,9
Boxing,MNE,0.198412698412698,1
Boxing,MOZ,0.198412698412698,1
Boxing,MRI,0.793650793650794,4
Boxing,NAM,0.793650793650794,4
Boxing,NCA,0.198412698412698,1
Boxing,NED,0.595238095238095,3
Boxing,NGR,0.793650793650794,4
Boxing,NIG,0.198412698412698,1
Boxing,NZL,0.396825396825397,2
Boxing,PAN,0.396825396825397,2
Boxing,PHI,0.595238095238095,3
Boxing,PNG,0.198412698412698,1
Boxing,POL,0.595238095238095,3
Boxing,PRK,0.396825396825397,2
Boxing,PUR,0.992063492063492,5
Boxing,QAT,0.396825396825397,2
Boxing,ROU,0.595238095238095,3
Boxing,RSA,0.396825396825397,2
Boxing,RUS,3.76984126984127,19
Boxing,SEY,0.198412698412698,1
Boxing,SRB,0.198412698412698,1
Boxing,SWE,0.595238095238095,3
Boxing,SYR,0.198412698412698,1
Boxing,TAN,0.198412698412698,1
Boxing,THA,1.19047619047619,6
Boxing,TJK,0.793650793650794,4
Boxing,TKM,0.595238095238095,3
Boxing,TPE,0.396825396825397,2
Boxing,TTO,0.396825396825397,2
Boxing,TUN,1.38888888888889,7
Boxing,TUR,2.18253968253968,11
Boxing,UGA,0.396825396825397,2
Boxing,UKR,2.38095238095238,12
Boxing,USA,3.76984126984127,19
Boxing,UZB,2.97619047619048,15
Boxing,VAN,0.198412698412698,1
Boxing,VEN,1.98412698412698,10
Boxing,ZAM,0.396825396825397,2
Canoeing,ANG,0.37243947858473,2
Canoeing,ARG,2.04841713221601,11
Canoeing,AUS,5.58659217877095,30
Canoeing,AUT,1.11731843575419,6
Canoeing,AZE,0.931098696461825,5
Canoeing,BEL,0.931098696461825,5
Canoeing,BLR,2.23463687150838,12
Canoeing,BRA,2.60707635009311,14
Canoeing,BUL,0.37243947858473,2
Canoeing,CAN,2.23463687150838,12
Canoeing,CHN,4.28305400372439,23
Canoeing,COK,0.558659217877095,3
Canoeing,CRO,0.186219739292365,1
Canoeing,CUB,1.86219739292365,10
Canoeing,CZE,3.35195530726257,18
Canoeing,DEN,1.48975791433892,8
Canoeing,ECU,0.186219739292365,1
Canoeing,EGY,0.558659217877095,3
Canoeing,ESP,2.60707635009311,14
Canoeing,FIN,0.37243947858473,2
Canoeing,FRA,4.46927374301676,24
Canoeing,GBR,3.53817504655493,19
Canoeing,GEO,0.186219739292365,1
Canoeing,GER,5.77281191806332,31
Canoeing,GRE,0.186219739292365,1
Canoeing,HUN,4.46927374301676,24
Canoeing,IRI,0.558659217877095,3
Canoeing,IRL,0.558659217877095,3
Canoeing,ITA,2.97951582867784,16
Canoeing,JPN,2.04841713221601,11
Canoeing,KAZ,2.60707635009311,14
Canoeing,KOR,0.37243947858473,2
Canoeing,LAT,0.558659217877095,3
Canoeing,LIB,0.186219739292365,1
Canoeing,LTU,1.48975791433892,8
Canoeing,MAR,0.37243947858473,2
Canoeing,MDA,0.37243947858473,2
Canoeing,MEX,0.37243947858473,2
Canoeing,MOZ,0.37243947858473,2
Canoeing,NGR,0.186219739292365,1
Canoeing,NOR,0.37243947858473,2
Canoeing,NZL,2.42085661080074,13
Canoeing,PLW,0.186219739292365,1
Canoeing,POL,3.91061452513966,21
Canoeing,POR,2.04841713221601,11
Canoeing,ROU,2.04841713221601,11
Canoeing,RSA,0.37243947858473,2
Canoeing,RUS,5.40037243947858,29
Canoeing,SAM,0.37243947858473,2
Canoeing,SEN,0.37243947858473,2
Canoeing,SGP,0.186219739292365,1
Canoeing,SLO,1.30353817504655,7
Canoeing,SRB,3.1657355679702,17
Canoeing,STP,0.186219739292365,1
Canoeing,SUI,0.931098696461825,5
Canoeing,SVK,3.53817504655493,19
Canoeing,SWE,1.67597765363128,9
Canoeing,THA,0.186219739292365,1
Canoeing,TOG,0.186219739292365,1
Canoeing,TUN,0.558659217877095,3
Canoeing,TUR,0.186219739292365,1
Canoeing,UKR,1.86219739292365,10
Canoeing,USA,2.04841713221601,11
Canoeing,UZB,1.11731843575419,6
Cycling,ALG,0.365853658536585,3
Cycling,ARG,0.975609756097561,8
Cycling,AUS,5.36585365853659,44
Cycling,AUT,0.975609756097561,8
Cycling,AZE,0.48780487804878,4
Cycling,BEL,3.29268292682927,27
Cycling,BLR,1.09756097560976,9
Cycling,BOL,0.121951219512195,1
Cycling,BRA,1.82926829268293,15
Cycling,BUL,0.365853658536585,3
Cycling,CAN,3.41463414634146,28
Cycling,CHI,0.48780487804878,4
Cycling,CHN,3.04878048780488,25
Cycling,COL,3.17073170731707,26
Cycling,CRC,0.48780487804878,4
Cycling,CRO,0.365853658536585,3
Cycling,CUB,0.609756097560976,5
Cycling,CYP,0.24390243902439,2
Cycling,CZE,1.58536585365854,13
Cycling,DEN,2.31707317073171,19
Cycling,DOM,0.121951219512195,1
Cycling,ECU,0.365853658536585,3
Cycling,EGY,0.121951219512195,1
Cycling,ERI,0.121951219512195,1
Cycling,ESA,0.121951219512195,1
Cycling,ESP,2.80487804878049,23
Cycling,EST,0.48780487804878,4
Cycling,ETH,0.121951219512195,1
Cycling,FIN,0.365853658536585,3
Cycling,FRA,4.39024390243902,36
Cycling,GBR,4.39024390243902,36
Cycling,GEO,0.121951219512195,1
Cycling,GER,4.63414634146341,38
Cycling,GRE,0.609756097560976,5
Cycling,GUA,0.121951219512195,1
Cycling,GUM,0.24390243902439,2
Cycling,HKG,0.975609756097561,8
Cycling,HUN,0.365853658536585,3
Cycling,INA,0.121951219512195,1
Cycling,IRI,0.731707317073171,6
Cycling,IRL,0.609756097560976,5
Cycling,ISR,0.24390243902439,2
Cycling,ITA,3.65853658536585,30
Cycling,JPN,1.82926829268293,15
Cycling,KAZ,0.609756097560976,5
Cycling,KOR,1.95121951219512,16
Cycling,KOS,0.121951219512195,1
Cycling,LAO,0.121951219512195,1
Cycling,LAT,0.731707317073171,6
Cycling,LES,0.121951219512195,1
Cycling,LTU,0.731707317073171,6
Cycling,LUX,0.48780487804878,4
Cycling,MAR,0.48780487804878,4
Cycling,MAS,0.48780487804878,4
Cycling,MDA,0.121951219512195,1
Cycling,MEX,0.731707317073171,6
Cycling,MRI,0.121951219512195,1
Cycling,NAM,0.48780487804878,4
Cycling,NED,4.8780487804878,40
Cycling,NOR,1.09756097560976,9
Cycling,NZL,3.90243902439024,32
Cycling,PHI,0.121951219512195,1
Cycling,POL,2.80487804878049,23
Cycling,POR,0.853658536585366,7
Cycling,PUR,0.121951219512195,1
Cycling,ROU,0.24390243902439,2
Cycling,RSA,1.70731707317073,14
Cycling,RUS,3.17073170731707,26
Cycling,RWA,0.24390243902439,2
Cycling,SLO,1.21951219512195,10
Cycling,SRB,0.365853658536585,3
Cycling,SUI,2.80487804878049,23
Cycling,SVK,0.365853658536585,3
Cycling,SWE,0.853658536585366,7
Cycling,SYR,0.121951219512195,1
Cycling,THA,0.24390243902439,2
Cycling,TLS,0.121951219512195,1
Cycling,TPE,0.24390243902439,2
Cycling,TTO,0.121951219512195,1
Cycling,TUN,0.121951219512195,1
Cycling,TUR,0.609756097560976,5
Cycling,UAE,0.121951219512195,1
Cycling,UKR,1.70731707317073,14
Cycling,URU,0.121951219512195,1
Cycling,USA,4.14634146341463,34
Cycling,UZB,0.24390243902439,2
Cycling,VEN,1.82926829268293,15
Diving,AUS,7.47663551401869,16
Diving,AUT,0.467289719626168,1
Diving,BLR,1.4018691588785,3
Diving,BRA,4.20560747663551,9
Diving,CAN,6.07476635514019,13
Diving,CHN,8.41121495327103,18
Diving,COL,1.86915887850467,4
Diving,CRO,0.467289719626168,1
Diving,CUB,1.4018691588785,3
Diving,EGY,1.86915887850467,4
Diving,ESP,0.934579439252336,2
Diving,FRA,3.27102803738318,7
Diving,GBR,7.47663551401869,16
Diving,GER,4.67289719626168,10
Diving,GRE,0.467289719626168,1
Diving,HUN,1.4018691588785,3
Diving,IRL,0.467289719626168,1
Diving,ITA,5.14018691588785,11
Diving,JAM,0.467289719626168,1
Diving,JPN,1.86915887850467,4
Diving,KOR,1.4018691588785,3
Diving,MAS,5.14018691588785,11
Diving,MEX,7.00934579439252,15
Diving,NED,0.467289719626168,1
Diving,NOR,0.467289719626168,1
Diving,NZL,0.467289719626168,1
Diving,PRK,2.33644859813084,5
Diving,PUR,0.467289719626168,1
Diving,RSA,0.467289719626168,1
Diving,RUS,5.14018691588785,11
Diving,SWE,0.934579439252336,2
Diving,UKR,5.60747663551402,12
Diving,USA,8.41121495327103,18
Diving,VEN,1.86915887850467,4
Equestrianism,ARG,1.50602409638554,5
Equestrianism,AUS,4.81927710843374,16
Equestrianism,AUT,0.903614457831325,3
Equestrianism,AZE,0.301204819277108,1
Equestrianism,BEL,3.91566265060241,13
Equestrianism,BER,0.301204819277108,1
Equestrianism,BLR,0.602409638554217,2
Equestrianism,BRA,5.12048192771084,17
Equestrianism,CAN,5.42168674698795,18
Equestrianism,CHI,1.50602409638554,5
Equestrianism,CHN,0.301204819277108,1
Equestrianism,COL,0.903614457831325,3
Equestrianism,DEN,2.10843373493976,7
Equestrianism,DOM,0.301204819277108,1
Equestrianism,ECU,0.602409638554217,2
Equestrianism,EGY,0.301204819277108,1
Equestrianism,ESP,3.31325301204819,11
Equestrianism,FIN,0.903614457831325,3
Equestrianism,FRA,6.02409638554217,20
Equestrianism,GBR,6.02409638554217,20
Equestrianism,GER,5.42168674698795,18
Equestrianism,IRL,3.91566265060241,13
Equestrianism,ITA,2.10843373493976,7
Equestrianism,JAM,0.301204819277108,1
Equestrianism,JOR,0.301204819277108,1
Equestrianism,JPN,4.51807228915663,15
Equestrianism,KOR,0.301204819277108,1
Equestrianism,KSA,1.20481927710843,4
Equestrianism,MAR,0.602409638554217,2
Equestrianism,MEX,1.50602409638554,5
Equestrianism,NED,5.42168674698795,18
Equestrianism,NOR,0.301204819277108,1
Equestrianism,NZL,2.71084337349398,9
Equestrianism,PER,0.301204819277108,1
Equestrianism,PLE,0.301204819277108,1
Equestrianism,POL,1.20481927710843,4
Equestrianism,POR,0.602409638554217,2
Equestrianism,PUR,0.301204819277108,1
Equestrianism,QAT,1.20481927710843,4
Equestrianism,RSA,0.602409638554217,2
Equestrianism,RUS,2.40963855421687,8
Equestrianism,SUI,3.01204819277108,10
Equestrianism,SWE,5.12048192771084,17
Equestrianism,SYR,0.301204819277108,1
Equestrianism,THA,0.301204819277108,1
Equestrianism,TPE,0.301204819277108,1
Equestrianism,TUR,0.301204819277108,1
Equestrianism,UKR,2.71084337349398,9
Equestrianism,URU,0.301204819277108,1
Equestrianism,USA,6.02409638554217,20
Equestrianism,VEN,0.602409638554217,2
Equestrianism,ZIM,0.301204819277108,1
Fencing,ALG,0.789473684210526,3
Fencing,ARG,0.263157894736842,1
Fencing,AUT,0.526315789473684,2
Fencing,AZE,0.263157894736842,1
Fencing,BEL,0.263157894736842,1
Fencing,BEN,0.263157894736842,1
Fencing,BLR,1.05263157894737,4
Fencing,BRA,4.21052631578947,16
Fencing,BUL,0.526315789473684,2
Fencing,CAN,2.63157894736842,10
Fencing,CHI,0.526315789473684,2
Fencing,CHN,6.57894736842105,25
Fencing,CIV,0.263157894736842,1
Fencing,COL,0.526315789473684,2
Fencing,CRO,0.263157894736842,1
