sport,country,str,count
Athletics,TCH,0.120879120879121,23
Athletics,BUL,0.115384615384615,22
Athletics,BAH,0.10989010989011,21
Athletics,POL,0.10989010989011,21
Athletics,TPE,0.104395604395604,20
Athletics,NOR,0.0989010989010989,19
Athletics,SEN,0.0989010989010989,19
Athletics,ALG,0.0934065934065934,18
Athletics,NZL,0.0934065934065934,18
Athletics,PUR,0.0934065934065934,18
Athletics,UGA,0.0934065934065934,18
Athletics,TAN,0.0824175824175824,16
Athletics,GRE,0.0769230769230769,15
Athletics,HUN,0.0769230769230769,15
Athletics,YUG,0.0769230769230769,15
Athletics,ANT,0.0714285714285714,14
Athletics,AUT,0.0714285714285714,14
Athletics,THA,0.0714285714285714,14
Athletics,BAR,0.0659340659340659,13
Athletics,CMR,0.0659340659340659,13
Athletics,TTO,0.0659340659340659,13
Athletics,ZIM,0.0659340659340659,13
Athletics,CIV,0.0604395604395604,12
Athletics,MAR,0.0604395604395604,12
Athletics,QAT,0.0604395604395604,12
Athletics,ROU,0.0604395604395604,12
Athletics,CGO,0.0549450549450549,11
Athletics,COL,0.0549450549450549,11
Athletics,GAM,0.0549450549450549,11
Athletics,NEP,0.0549450549450549,11
Athletics,SLE,0.0549450549450549,11
Athletics,BOT,0.0494505494505494,10
Athletics,FIJ,0.0494505494505494,10
Athletics,INA,0.0494505494505494,10
Athletics,IND,0.0494505494505494,10
Athletics,ISL,0.0494505494505494,10
Athletics,MOZ,0.0494505494505494,10
Athletics,PNG,0.0494505494505494,10
Athletics,ARG,0.0439560439560439,9
Athletics,CHA,0.0439560439560439,9
Athletics,ISV,0.0439560439560439,9
Athletics,LBR,0.0439560439560439,9
Athletics,OMA,0.0439560439560439,9
Athletics,PAK,0.0439560439560439,9
Athletics,BIZ,0.0384615384615384,8
Athletics,CHI,0.0384615384615384,8
Athletics,GEQ,0.0384615384615384,8
Athletics,GUA,0.0384615384615384,8
Athletics,MAW,0.0384615384615384,8
Athletics,RWA,0.0384615384615384,8
Athletics,SOM,0.0384615384615384,8
Athletics,ZAM,0.0384615384615384,8
Athletics,BER,0.0329670329670329,7
Athletics,COD,0.0329670329670329,7
Athletics,CYP,0.0329670329670329,7
Athletics,DEN,0.0329670329670329,7
Athletics,DJI,0.0329670329670329,7
Athletics,ECU,0.0329670329670329,7
Athletics,EGY,0.0329670329670329,7
Athletics,KUW,0.0329670329670329,7
Athletics,MDV,0.0329670329670329,7
Athletics,MRI,0.0329670329670329,7
Athletics,PAR,0.0329670329670329,7
Athletics,PHI,0.0329670329670329,7
Athletics,UAE,0.0329670329670329,7
Athletics,ANG,0.0274725274725275,6
Athletics,BEN,0.0274725274725275,6
Athletics,CRC,0.0274725274725275,6
Athletics,DOM,0.0274725274725275,6
Athletics,GUM,0.0274725274725275,6
Athletics,GUY,0.0274725274725275,6
Athletics,HKG,0.0274725274725275,6
Athletics,ISR,0.0274725274725275,6
Athletics,KSA,0.0274725274725275,6
Athletics,LIB,0.0274725274725275,6
Athletics,SWZ,0.0274725274725275,6
Athletics,TOG,0.0274725274725275,6
Athletics,TUR,0.0274725274725275,6
Athletics,VIN,0.0274725274725275,6
Athletics,YAR,0.0274725274725275,6
Athletics,BAN,0.021978021978022,5
Athletics,ESA,0.021978021978022,5
Athletics,HON,0.021978021978022,5
Athletics,IVB,0.021978021978022,5
Athletics,JOR,0.021978021978022,5
Athletics,LES,0.021978021978022,5
Athletics,MLI,0.021978021978022,5
Athletics,NIG,0.021978021978022,5
Athletics,SEY,0.021978021978022,5
Athletics,SUR,0.021978021978022,5
Athletics,BOL,0.0164835164835165,4
Athletics,BUR,0.0164835164835165,4
Athletics,GRN,0.0164835164835165,4
Athletics,LIE,0.0164835164835165,4
Athletics,LUX,0.0164835164835165,4
Athletics,SUD,0.0164835164835165,4
Athletics,AHO,0.010989010989011,3
Athletics,BRN,0.010989010989011,3
Athletics,HAI,0.010989010989011,3
Athletics,MAS,0.010989010989011,3
Athletics,PER,0.010989010989011,3
Athletics,SMR,0.010989010989011,3
Athletics,SOL,0.010989010989011,3
Athletics,TUN,0.010989010989011,3
Athletics,VAN,0.010989010989011,3
Athletics,VEN,0.010989010989011,3
Athletics,YMD,0.010989010989011,3
Athletics,ARU,0.0054945054945055,2
Athletics,CAY,0.0054945054945055,2
Athletics,COK,0.0054945054945055,2
Athletics,GAB,0.0054945054945055,2
Athletics,GUI,0.0054945054945055,2
Athletics,IRQ,0.0054945054945055,2
Athletics,LBA,0.0054945054945055,2
Athletics,MAD,0.0054945054945055,2
Athletics,MTN,0.0054945054945055,2
Athletics,MYA,0.0054945054945055,2
Athletics,PAN,0.0054945054945055,2
Athletics,SAM,0.0054945054945055,2
Athletics,SRI,0.0054945054945055,2
Athletics,TGA,0.0054945054945055,2
Athletics,VIE,0.0054945054945055,2
Athletics,AND,0,1
Athletics,ASA,0,1
Athletics,CAF,0,1
Athletics,IRI,0,1
Athletics,LAO,0,1
Athletics,MLT,0,1
Athletics,MON,0,1
Athletics,SYR,0,1
Athletics,URU,0,1
Basketball,USA,1,46
Basketball,YUG,0.942857142857143,44
Basketball,CHN,0.714285714285715,36
Basketball,AUS,0.600000000000001,32
Basketball,CAN,0.542857142857144,30
Basketball,KOR,0.542857142857144,30
Basketball,URS,0.371428571428572,24
Basketball,EGY,0.314285714285715,22
Basketball,BRA,0.228571428571429,19
Basketball,ESP,0.200000000000001,18
Basketball,BUL,0.0285714285714283,12
Basketball,CAF,0.0285714285714283,12
Basketball,FRA,0.0285714285714283,12
Basketball,FRG,0.0285714285714283,12
Basketball,ITA,0.0285714285714283,12
Basketball,PUR,0.0285714285714283,12
Basketball,TCH,0.0285714285714283,12
Basketball,URU,0,11
Boxing,USA,1,23
Boxing,PUR,0.909090909090909,21
Boxing,KEN,0.863636363636362,20
Boxing,KOR,0.863636363636362,20
Boxing,CAN,0.818181818181819,19
Boxing,GBR,0.818181818181819,19
Boxing,UGA,0.772727272727271,18
Boxing,ITA,0.59090909090909,14
Boxing,ZAM,0.59090909090909,14
Boxing,NGR,0.545454545454546,13
Boxing,ALG,0.499999999999999,12
Boxing,MAW,0.499999999999999,12
Boxing,MEX,0.499999999999999,12
Boxing,URS,0.499999999999999,12
Boxing,BUL,0.454545454545455,11
Boxing,COD,0.454545454545455,11
Boxing,FRG,0.454545454545455,11
Boxing,GDR,0.454545454545455,11
Boxing,IRL,0.454545454545455,11
Boxing,JPN,0.454545454545455,11
Boxing,SAM,0.454545454545455,11
Boxing,SWE,0.454545454545455,11
Boxing,YUG,0.454545454545455,11
Boxing,ARG,0.409090909090908,10
Boxing,DOM,0.409090909090908,10
Boxing,GHA,0.409090909090908,10
Boxing,MAR,0.409090909090908,10
Boxing,TAN,0.409090909090908,10
Boxing,TGA,0.409090909090908,10
Boxing,THA,0.409090909090908,10
Boxing,TUR,0.409090909090908,10
Boxing,AUS,0.363636363636365,9
Boxing,ESP,0.363636363636365,9
Boxing,HUN,0.363636363636365,9
Boxing,CMR,0.318181818181818,8
Boxing,FRA,0.318181818181818,8
Boxing,PHI,0.318181818181818,8
Boxing,ROU,0.318181818181818,8
Boxing,SUD,0.318181818181818,8
Boxing,COL,0.272727272727273,7
Boxing,EGY,0.272727272727273,7
Boxing,GRN,0.272727272727273,7
Boxing,JAM,0.272727272727273,7
Boxing,MGL,0.272727272727273,7
Boxing,NEP,0.272727272727273,7
Boxing,POL,0.272727272727273,7
Boxing,VEN,0.272727272727273,7
Boxing,FIN,0.227272727272727,6
Boxing,GUY,0.227272727272727,6
Boxing,IRQ,0.227272727272727,6
Boxing,TOG,0.227272727272727,6
Boxing,DEN,0.181818181818182,5
Boxing,INA,0.181818181818182,5
Boxing,IND,0.181818181818182,5
Boxing,LES,0.181818181818182,5
Boxing,NIG,0.181818181818182,5
Boxing,PAK,0.181818181818182,5
Boxing,SWZ,0.181818181818182,5
Boxing,SYR,0.181818181818182,5
Boxing,ZIM,0.181818181818182,5
Boxing,BAR,0.136363636363636,4
Boxing,CAF,0.136363636363636,4
Boxing,CIV,0.136363636363636,4
Boxing,ISR,0.136363636363636,4
Boxing,LBR,0.136363636363636,4
Boxing,LIB,0.136363636363636,4
Boxing,PAR,0.136363636363636,4
Boxing,SEY,0.136363636363636,4
Boxing,SLE,0.136363636363636,4
Boxing,TPE,0.136363636363636,4
Boxing,ANG,0.0909090909090907,3
Boxing,AUT,0.0909090909090907,3
Boxing,BAH,0.0909090909090907,3
Boxing,BEN,0.0909090909090907,3
Boxing,BRA,0.0909090909090907,3
Boxing,COK,0.0909090909090907,3
Boxing,GAB,0.0909090909090907,3
Boxing,GRE,0.0909090909090907,3
Boxing,KUW,0.0909090909090907,3
Boxing,MAD,0.0909090909090907,3
Boxing,MOZ,0.0909090909090907,3
Boxing,NCA,0.0909090909090907,3
Boxing,NED,0.0909090909090907,3
Boxing,NOR,0.0909090909090907,3
Boxing,TCH,0.0909090909090907,3
Boxing,TUN,0.0909090909090907,3
Boxing,URU,0.0909090909090907,3
Boxing,ANT,0.0454545454545454,2
Boxing,ARU,0.0454545454545454,2
Boxing,ASA,0.0454545454545454,2
Boxing,BOT,0.0454545454545454,2
Boxing,BUR,0.0454545454545454,2
Boxing,CHN,0.0454545454545454,2
Boxing,ESA,0.0454545454545454,2
Boxing,FIJ,0.0454545454545454,2
Boxing,GUA,0.0454545454545454,2
Boxing,GUI,0.0454545454545454,2
Boxing,HON,0.0454545454545454,2
Boxing,JOR,0.0454545454545454,2
Boxing,LAO,0.0454545454545454,2
Boxing,MLI,0.0454545454545454,2
Boxing,NZL,0.0454545454545454,2
Boxing,OMA,0.0454545454545454,2
Boxing,PNG,0.0454545454545454,2
Boxing,TTO,0.0454545454545454,2
Boxing,VIE,0.0454545454545454,2
Boxing,YMD,0.0454545454545454,2
Boxing,BER,0,1
Boxing,BIZ,0,1
Boxing,BOL,0,1
Boxing,CRC,0,1
Boxing,ECU,0,1
Boxing,GUM,0,1
Boxing,ISV,0,1
Boxing,MRI,0,1
Boxing,MYA,0,1
Boxing,SOL,0,1
Boxing,VAN,0,1
Canoeing,FRG,1,25
Canoeing,USA,0.958333333333333,24
Canoeing,GBR,0.916666666666667,23
Canoeing,CAN,0.874999999999999,22
Canoeing,FRA,0.874999999999999,22
Canoeing,ROU,0.708333333333333,18
Canoeing,NOR,0.666666666666667,17
Canoeing,URS,0.666666666666667,17
Canoeing,AUS,0.624999999999999,16
Canoeing,ESP,0.624999999999999,16
Canoeing,HUN,0.624999999999999,16
Canoeing,KOR,0.624999999999999,16
Canoeing,GDR,0.583333333333334,15
Canoeing,SWE,0.583333333333334,15
Canoeing,BUL,0.458333333333333,12
Canoeing,POL,0.458333333333333,12
Canoeing,JPN,0.416666666666667,11
Canoeing,ITA,0.375,10
Canoeing,NZL,0.333333333333334,9
Canoeing,TCH,0.333333333333334,9
Canoeing,ARG,0.291666666666666,8
Canoeing,CHN,0.291666666666666,8
Canoeing,HKG,0.291666666666666,8
Canoeing,BEL,0.250000000000001,7
Canoeing,DEN,0.250000000000001,7
Canoeing,FIN,0.208333333333333,6
Canoeing,IRL,0.166666666666667,5
Canoeing,SUI,0.166666666666667,5
Canoeing,CIV,0.125,4
Canoeing,NED,0.125,4
Canoeing,YUG,0.125,4
Canoeing,POR,0.0833333333333333,3
Canoeing,AUT,0.0416666666666666,2
Canoeing,MEX,0.0416666666666666,2
Canoeing,ISR,0,1
Cycling,USA,1,37
Cycling,ITA,0.972222222222224,36
Cycling,FRG,0.861111111111112,32
Cycling,GBR,0.833333333333334,31
Cycling,NED,0.777777777777777,29
Cycling,AUS,0.750000000000001,28
Cycling,FRA,0.750000000000001,28
Cycling,CAN,0.583333333333333,22
Cycling,KOR,0.583333333333333,22
Cycling,DEN,0.555555555555555,21
Cycling,SUI,0.555555555555555,21
Cycling,JPN,0.527777777777779,20
Cycling,NZL,0.472222222222222,18
Cycling,URS,0.472222222222222,18
Cycling,ESP,0.444444444444446,17
Cycling,GDR,0.444444444444446,17
Cycling,SWE,0.444444444444446,17
Cycling,AUT,0.388888888888889,15
Cycling,CHN,0.388888888888889,15
Cycling,BEL,0.361111111111111,14
Cycling,COL,0.361111111111111,14
Cycling,NOR,0.361111111111111,14
Cycling,BRA,0.333333333333334,13
Cycling,TCH,0.333333333333334,13
Cycling,ARG,0.305555555555556,12
Cycling,YUG,0.305555555555556,12
Cycling,BIZ,0.277777777777778,11
Cycling,POL,0.277777777777778,11
Cycling,CAY,0.249999999999999,10
Cycling,MEX,0.249999999999999,10
Cycling,FIN,0.222222222222223,9
Cycling,IRL,0.222222222222223,9
Cycling,CHI,0.166666666666667,7
Cycling,HKG,0.166666666666667,7
Cycling,IRI,0.166666666666667,7
Cycling,PHI,0.166666666666667,7
Cycling,JAM,0.138888888888889,6
Cycling,KSA,0.138888888888889,6
Cycling,UAE,0.138888888888889,6
Cycling,ANT,0.111111111111111,5
Cycling,CMR,0.111111111111111,5
Cycling,GUA,0.111111111111111,5
Cycling,GUY,0.111111111111111,5
Cycling,VEN,0.111111111111111,5
Cycling,COD,0.0833333333333334,4
Cycling,MAR,0.0833333333333334,4
Cycling,MAW,0.0833333333333334,4
Cycling,TPE,0.0833333333333334,4
Cycling,URU,0.0833333333333334,4
Cycling,BAR,0.0555555555555556,3
Cycling,BER,0.0555555555555556,3
Cycling,LIB,0.0555555555555556,3
Cycling,LIE,0.0555555555555556,3
Cycling,ALG,0.0277777777777779,2
Cycling,AND,0.0277777777777779,2
Cycling,GRE,0.0277777777777779,2
Cycling,LBA,0.0277777777777779,2
Cycling,MAS,0.0277777777777779,2
Cycling,TTO,0.0277777777777779,2
Cycling,UGA,0.0277777777777779,2
Cycling,ZIM,0.0277777777777779,2
Cycling,BOL,0,1
Cycling,CYP,0,1
Cycling,ECU,0,1
Cycling,FIJ,0,1
Cycling,HUN,0,1
Cycling,ISV,0,1
Cycling,MON,0,1
Cycling,PER,0,1
Cycling,PUR,0,1
Cycling,SLE,0,1
Cycling,SMR,0,1
Cycling,SUR,0,1
Cycling,VIE,0,1
Diving,CHN,1,14
Diving,CAN,0.769230769230769,11
Diving,USA,0.769230769230769,11
Diving,GBR,0.615384615384616,9
Diving,FRG,0.538461538461539,8
Diving,MEX,0.538461538461539,8
Diving,URS,0.538461538461539,8
Diving,AUS,0.461538461538462,7
Diving,JPN,0.384615384615385,6
Diving,EGY,0.230769230769231,4
Diving,ESP,0.230769230769231,4
Diving,GDR,0.230769230769231,4
Diving,HKG,0.230769230769231,4
Diving,ITA,0.230769230769231,4
Diving,AUT,0.153846153846154,3
Diving,DOM,0.153846153846154,3
Diving,FRA,0.153846153846154,3
Diving,HUN,0.153846153846154,3
Diving,KOR,0.153846153846154,3
Diving,NOR,0.153846153846154,3
Diving,NZL,0.153846153846154,3
Diving,SWE,0.153846153846154,3
Diving,ZIM,0.153846153846154,3
Diving,KUW,0.0769230769230774,2
Diving,NED,0.0769230769230774,2
Diving,ARG,0,1
Diving,BAH,0,1
Diving,BAR,0,1
Diving,BEL,0,1
Diving,BRA,0,1
Diving,ECU,0,1
Diving,FIN,0,1
Diving,POL,0,1
Diving,POR,0,1
Diving,SUI,0,1
Diving,SYR,0,1
Diving,VEN,0,1
Equestrianism,FRG,1,21
Equestrianism,GBR,0.95,20
Equestrianism,USA,0.95,20
Equestrianism,CAN,0.899999999999999,19
Equestrianism,FRA,0.75,16
Equestrianism,AUS,0.7,15
Equestrianism,MEX,0.7,15
Equestrianism,JPN,0.650000000000001,14
Equestrianism,SUI,0.6,13
Equestrianism,ITA,0.55,12
Equestrianism,ESP,0.450000000000001,10
Equestrianism,IRL,0.450000000000001,10
Equestrianism,KOR,0.450000000000001,10
Equestrianism,NZL,0.450000000000001,10
Equestrianism,SWE,0.450000000000001,10
Equestrianism,NED,0.4,9
Equestrianism,URS,0.35,8
Equestrianism,BRA,0.299999999999999,7
Equestrianism,DEN,0.249999999999999,6
Equestrianism,AUT,0.2,5
Equestrianism,ARG,0.15,4
Equestrianism,BEL,0.15,4
Equestrianism,CHI,0.15,4
Equestrianism,COL,0.15,4
Equestrianism,FIN,0.15,4
Equestrianism,POL,0.15,4
Equestrianism,PUR,0.0999999999999995,3
Equestrianism,YUG,0.0999999999999995,3
Equestrianism,BER,0.0499999999999999,2
Equestrianism,ISV,0.0499999999999999,2
Equestrianism,ECU,0,1
Equestrianism,EGY,0,1
Equestrianism,GUA,0,1
Equestrianism,LIE,0,1
Equestrianism,NOR,0,1
Equestrianism,PER,0,1
Equestrianism,POR,0,1
Equestrianism,VEN,0,1
Fencing,FRG,1,31
Fencing,USA,0.933333333333332,29
Fencing,CHN,0.9,28
Fencing,FRA,0.9,28
Fencing,ITA,0.833333333333332,26
Fencing,GBR,0.799999999999999,25
Fencing,KOR,0.799999999999999,25
Fencing,CAN,0.766666666666666,24
Fencing,HUN,0.633333333333333,20
Fencing,URS,0.633333333333333,20
Fencing,POL,0.566666666666666,18
Fencing,KUW,0.5,16
Fencing,JPN,0.466666666666667,15
Fencing,SWE,0.466666666666667,15
Fencing,HKG,0.366666666666667,12
Fencing,ROU,0.366666666666667,12
Fencing,ARG,0.333333333333334,11
Fencing,AUT,0.333333333333334,11
Fencing,SUI,0.333333333333334,11
Fencing,ESP,0.233333333333333,8
Fencing,EGY,0.2,7
Fencing,GDR,0.2,7
Fencing,KSA,0.2,7
Fencing,NOR,0.166666666666666,6
Fencing,BUL,0.133333333333333,5
Fencing,COL,0.133333333333333,5
Fencing,LIB,0.133333333333333,5
Fencing,NED,0.133333333333333,5
Fencing,AUS,0.0999999999999999,4
Fencing,BEL,0.0999999999999999,4
Fencing,BRA,0.0999999999999999,4
Fencing,BRN,0.0999999999999999,4
Fencing,ISR,0.0999999999999999,4
Fencing,ISV,0.0999999999999999,4
Fencing,POR,0.0999999999999999,4
Fencing,TPE,0.0999999999999999,4
Fencing,BOL,0.0333333333333332,2
Fencing,HAI,0.0333333333333332,2
Fencing,INA,0.0333333333333332,2
Fencing,JOR,0.0333333333333332,2
Fencing,MEX,0.0333333333333332,2
Fencing,NZL,0.0333333333333332,2
Fencing,PAR,0.0333333333333332,2
Fencing,PUR,0.0333333333333332,2
Fencing,TUR,0.0333333333333332,2
Fencing,VEN,0.0333333333333332,2
Fencing,ARU,0,1
Fencing,FIN,0,1
Fencing,GRE,0,1
Fencing,MON,0,1
Fencing,PAN,0,1
Fencing,PHI,0,1
Football,ITA,1,35
Football,YUG,0.857142857142857,32
Football,FRG,0.761904761904762,30
Football,BRA,0.714285714285714,29
Football,USA,0.666666666666667,28
Football,IRQ,0.619047619047619,27
Football,TUN,0.238095238095238,19
Football,URS,0.190476190476192,18
Football,ZAM,0.190476190476192,18
Football,AUS,0.142857142857143,17
Football,CRC,0.142857142857143,17
Football,EGY,0.142857142857143,17
Football,GUA,0.142857142857143,17
Football,NGR,0.142857142857143,17
Football,SWE,0.142857142857143,17
Football,ARG,0.0952380952380971,16
Football,FRA,0.0952380952380971,16
Football,KOR,0.0952380952380971,16
Football,CMR,0.0476190476190485,15
Football,KSA,0.0476190476190485,15
Football,MAR,0.0476190476190485,15
Football,NOR,0.0476190476190485,15
Football,CAN,0,14
Football,CHI,0,14
Football,CHN,0,14
Football,QAT,0,14
Gymnastics,JPN,1,23
Gymnastics,USA,1,23
Gymnastics,CAN,0.954545454545454,22
Gymnastics,CHN,0.909090909090908,21
Gymnastics,ROU,0.818181818181817,19
Gymnastics,FRG,0.772727272727272,18
Gymnastics,FRA,0.727272727272727,17
Gymnastics,ESP,0.681818181818181,16
Gymnastics,KOR,0.681818181818181,16
Gymnastics,GBR,0.590909090909091,14
Gymnastics,BUL,0.499999999999999,12
Gymnastics,GDR,0.499999999999999,12
Gymnastics,HUN,0.499999999999999,12
Gymnastics,ITA,0.499999999999999,12
Gymnastics,SUI,0.499999999999999,12
Gymnastics,URS,0.499999999999999,12
Gymnastics,AUS,0.272727272727272,7
Gymnastics,TCH,0.227272727272728,6
Gymnastics,ISR,0.181818181818182,5
Gymnastics,BRA,0.136363636363636,4
Gymnastics,POR,0.0454545454545453,2
Gymnastics,SWE,0.0454545454545453,2
Gymnastics,BEL,0,1
Gymnastics,GRE,0,1
Gymnastics,GUA,0,1
Gymnastics,MEX,0,1
Gymnastics,NOR,0,1
Gymnastics,SMR,0,1
Gymnastics,TPE,0,1
Gymnastics,YUG,0,1
Handball,YUG,1,48
Handball,KOR,0.885714285714289,44
Handball,USA,0.828571428571431,42
Handball,TCH,0.457142857142858,29
Handball,URS,0.457142857142858,29
Handball,FRG,0.42857142857143,28
Handball,JPN,0.400000000000001,27
Handball,SWE,0.285714285714287,23
Handball,ALG,0.257142857142857,22
Handball,ESP,0.228571428571429,21
Handball,CHN,0.200000000000001,20
Handball,ISL,0.200000000000001,20
Handball,AUT,0.0571428571428576,15
Handball,ROU,0.0571428571428576,15
Handball,SUI,0.0571428571428576,15
Handball,CIV,0.0285714285714282,14
Handball,DEN,0.0285714285714282,14
Handball,HUN,0.0285714285714282,14
Handball,NOR,0.0285714285714282,14
Handball,GDR,0,13
Hockey,AUS,1,55
Hockey,NED,0.924999999999998,52
Hockey,CAN,0.874999999999998,50
Hockey,FRG,0.824999999999998,48
Hockey,USA,0.724999999999998,44
Hockey,GBR,0.574999999999998,38
Hockey,KOR,0.424999999999999,32
Hockey,NZL,0.424999999999999,32
Hockey,ARG,0.399999999999999,31
Hockey,IND,0.349999999999999,29
Hockey,PAK,0.299999999999998,27
Hockey,ESP,0.274999999999999,26
Hockey,KEN,0.274999999999999,26
Hockey,MAS,0.0249999999999999,16
Hockey,URS,0,15
Judo,JPN,1,13
Judo,USA,1,13
Judo,FRA,0.916666666666667,12
Judo,BRA,0.833333333333333,11
Judo,FRG,0.833333333333333,11
Judo,KOR,0.833333333333333,11
Judo,GBR,0.75,10
Judo,SEN,0.75,10
Judo,CAN,0.666666666666667,9
Judo,TPE,0.666666666666667,9
Judo,HKG,0.583333333333333,8
Judo,YUG,0.583333333333333,8
Judo,ANG,0.5,7
Judo,ARG,0.5,7
Judo,CHN,0.5,7
Judo,EGY,0.5,7
Judo,ESP,0.5,7
Judo,HUN,0.5,7
Judo,ITA,0.5,7
Judo,KUW,0.5,7
Judo,MAR,0.5,7
Judo,URS,0.5,7
Judo,AUS,0.416666666666667,6
Judo,CMR,0.416666666666667,6
Judo,MGL,0.416666666666667,6
Judo,POL,0.416666666666667,6
Judo,POR,0.416666666666667,6
Judo,SWE,0.416666666666667,6
Judo,TUR,0.416666666666667,6
Judo,ALG,0.333333333333333,5
Judo,AUT,0.333333333333333,5
Judo,BUL,0.333333333333333,5
Judo,CRC,0.333333333333333,5
Judo,LIB,0.333333333333333,5
Judo,MEX,0.333333333333333,5
Judo,NED,0.333333333333333,5
Judo,PUR,0.333333333333333,5
Judo,BEL,0.25,4
Judo,CYP,0.25,4
Judo,FIN,0.25,4
Judo,GDR,0.25,4
Judo,KEN,0.25,4
Judo,LIE,0.25,4
Judo,NZL,0.25,4
Judo,CGO,0.166666666666667,3
Judo,COL,0.166666666666667,3
Judo,DOM,0.166666666666667,3
Judo,FIJ,0.166666666666667,3
Judo,GUM,0.166666666666667,3
Judo,ISL,0.166666666666667,3
Judo,MLI,0.166666666666667,3
Judo,NGR,0.166666666666667,3
Judo,NOR,0.166666666666667,3
Judo,PHI,0.166666666666667,3
Judo,ROU,0.166666666666667,3
Judo,SMR,0.166666666666667,3
Judo,SUI,0.166666666666667,3
Judo,TCH,0.166666666666667,3
Judo,TUN,0.166666666666667,3
Judo,VEN,0.166666666666667,3
Judo,ZAM,0.166666666666667,3
Judo,BOL,0.0833333333333333,2
Judo,CIV,0.0833333333333333,2
Judo,DEN,0.0833333333333333,2
Judo,ESA,0.0833333333333333,2
Judo,IRL,0.0833333333333333,2
Judo,ISR,0.0833333333333333,2
Judo,MLT,0.0833333333333333,2
Judo,MON,0.0833333333333333,2
Judo,NEP,0.0833333333333333,2
Judo,PAR,0.0833333333333333,2
Judo,YAR,0.0833333333333333,2
Judo,ZIM,0.0833333333333333,2
Judo,ARU,0,1
Judo,BAR,0,1
Judo,BEN,0,1
Judo,CHI,0,1
Judo,ECU,0,1
Judo,GUI,0,1
Judo,HON,0,1
Judo,PER,0,1
Judo,SUR,0,1
Modern Pentathlon,EGY,1,6
Modern Pentathlon,FRG,1,6
Modern Pentathlon,JPN,1,6
Modern Pentathlon,USA,1,6
Modern Pentathlon,BRN,0.8,5
Modern Pentathlon,ESP,0.8,5
Modern Pentathlon,FRA,0.8,5
Modern Pentathlon,GBR,0.8,5
Modern Pentathlon,KOR,0.8,5
Modern Pentathlon,AUT,0.6,4
Modern Pentathlon,ITA,0.6,4
Modern Pentathlon,SUI,0.6,4
Modern Pentathlon,SWE,0.6,4
Modern Pentathlon,AUS,0.4,3
Modern Pentathlon,CAN,0.4,3
Modern Pentathlon,CHI,0.4,3
Modern Pentathlon,FIN,0.4,3
Modern Pentathlon,HUN,0.4,3
Modern Pentathlon,MEX,0.4,3
Modern Pentathlon,POL,0.4,3
Modern Pentathlon,POR,0.4,3
Modern Pentathlon,TCH,0.4,3
Modern Pentathlon,TPE,0.4,3
Modern Pentathlon,URS,0.4,3
Modern Pentathlon,CHN,0,1
Modern Pentathlon,DEN,0,1
Modern Pentathlon,URU,0,1
